排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
272,27002761,浓情酒乡 Ce Qui Nous Lie,2017,塞德里克·克拉皮斯,皮奥·马麦/安娜·吉拉多特/弗朗索瓦·西维尔/让-马克·鲁洛/玛利亚·瓦沃德/雅米·库卓/让-马利·文灵/弗罗伦斯·派梅尔/埃里克·卡拉瓦卡/萨拉·格莱宾/陶菲克·杰拉巴/卡丽佳·图尔,剧情/喜剧,法语 / 英语 / 西班牙语,法国,7.7,3310,18.60%,49.90%,28.60%,2.30%,0.60%,1499
273,26410683,赛马皮特 Lean on Pete,2017,安德鲁·海格,崔维斯·费米尔/斯蒂夫·扎恩/查理·普拉默/科洛·塞维尼/史蒂夫·布西密/艾米·西米茨/刘易斯·普尔曼/艾丽森·艾略特/贾斯汀·雷恩/瑞秋·佩雷尔·佛斯基特/柯蒂斯·麦甘恩/达娜·米利肯/迈克·布雷克菲尔德/艾安娜·伯克希尔/朱丽亚·普鲁德霍姆/弗兰克·加列戈斯/约瑟夫·贝尔托特,剧情/冒险,英语,英国,7.7,6756,18.80%,51.50%,26.80%,2.30%,0.50%,3005
274,27047917,心律失常 Аритмия,2017,鲍里斯·赫列勃尼科夫,亚历山大·亚森科/伊琳娜·戈尔巴乔娃/尼古拉·谢雷波/马克西姆·拉加什金/柳德米拉·莫托纳亚/谢尔盖·纳谢德金/亚历山大·斯莫勒克/瓦伦蒂娜·马祖尼纳/娜婕达·马尔基纳/安娜·科托瓦,剧情,俄语,俄罗斯 / 芬兰 / 德国,7.7,2962,17.10%,54.70%,26.40%,1.50%,0.30%,1491
275,27030640,卖房子的女人：回来了 帰ってきた 家売るオンナ,2017,猪股隆一,北川景子/千叶雄大/工藤阿须加/仲村亨,剧情/喜剧,日语,日本,7.7,6962,20.00%,45.90%,32.30%,1.70%,0.20%,1869
276,26946197,梅格雷的十字路口之夜 Maigret: Night at the Crossroads,2017,莎拉·哈丁,罗温·艾金森/凯瑟琳·坎特/罗宾·威弗/旺达·奥普琳斯卡/汤姆·拉斯齐哈/米娅·杰克森/本·卡普兰/艾丹·麦克阿德尔/肖恩·丁沃/李奥·斯塔/凯文·麦克纳利/斯蒂芬·怀特/马克·希普/保罗·查希迪/乔克·锡布廷/露西·科乎,剧情/悬疑/犯罪,英语,英国,7.7,4664,17.80%,49.80%,30.20%,2.00%,0.20%,1250
277,26990725,午夜巴士 ミッドナイト・バス,2017,竹下昌男,原田泰造/山本未来/长塚京三/小西真奈美/葵若菜/渡边真起子/远藤雄弥,剧情,日语,日本,7.7,3091,19.40%,50.70%,26.30%,3.00%,0.70%,1421
278,26794560,追随你脚步 Finding Your Feet,2017,理查德·隆克瑞恩,蒂莫西·斯波/乔安娜·林莉/艾美达·斯丹顿/大卫·海曼/西莉亚·伊姆里/约翰·塞森斯/约茜·劳伦斯/理查德·霍普/西恩·托马斯/保罗·陈,喜剧/爱情,英语 / 法语 / 威尔士语,英国,7.7,2327,20.00%,49.00%,28.50%,1.80%,0.70%,1139
279,27124861,假面骑士平成世代 FINAL Build & EX-AID with 传说骑士 仮面ライダー平成ジェネレーションズ FINAL,2017,上堀内佳寿也,犬饲贵丈/饭岛宽骑/渡部秀/福士苍汰/佐野岳/西铭骏/赤楚卫二/高田夏帆/濑户利树/松本享恭/岩永彻也/松田流花/小野塚勇人/甲斐翔真/三浦涼介/水上剑星/前川泰之/大槻贤二/泷裕可里/黑崎莉奈/田中卓志/土屋紫苑,动作/科幻,日语,日本,7.7,1620,25.00%,40.70%,30.40%,3.10%,0.90%,344
280,26980376,凯瑟琳·赖恩：麻烦重重 Katherine Ryan: In Trouble,2017,Colin Dench,凯瑟琳·赖恩,喜剧/脱口秀,英语,英国,7.7,731,20.80%,48.20%,27.10%,3.40%,0.50%,204
281,27062662,食戟之灵  贰之皿 OVA 秋月的邂逅 食戟のソーマ  弍ノ皿 OVA 秋月のめぐり逢い,2017,米谷良知,松冈祯丞/金元寿子/高桥未奈美/诹访部顺一/冈本信彦/赤崎千夏/大西沙织/花江夏树/小野友树/石上静香/樱井孝宏,剧情/动画,日语,日本,7.7,848,23.00%,40.60%,34.50%,1.50%,0.40%,87
282,26638885,最后的话 The Last Word,2017,马克·佩灵顿,雪莉·麦克雷恩/阿曼达·塞弗里德/安妮朱尔·李·狄克逊/托马斯·萨多斯基/菲利普·贝克·霍尔/渡边戈登/汤姆·艾弗瑞特·斯科特/乔尔·默里/伊薇特·弗里曼/瓦莱丽·罗斯/安妮·海切/斯蒂文·卡普/阿迪纳·波特/托德·路易斯/克洛伊·韦珀,剧情/喜剧,英语,美国,7.7,3143,21.70%,45.10%,29.80%,2.90%,0.60%,1321
283,27059620,蛋糕师 Der Kuchenmacher,2017,欧佛·劳尔·葛雷泽,提姆·卡尔克霍夫/莎拉·阿德勒/罗伊·米勒/佐贺·史塔斯/桑德拉·萨德,剧情/同性,希伯来语 / 德语 / 英语,以色列 / 德国,7.7,2714,19.30%,48.40%,29.20%,2.70%,0.50%,1093
284,27173633,印第安·豪斯 Indian Horse,2017,斯蒂芬·S·坎帕内利,斯莱登·佩提尔/福勒斯特·古德勒克/阿居阿瓦克·卡帕绪西特/米希尔·赫伊斯曼/马丁·唐文/迈克尔·墨菲/埃德纳·马尼托沃比/梅勒妮·迈克拉伦/约翰尼·伊萨鲁克/斯凯·佩列蒂耶/伊万·亚当斯,剧情/历史,英语,加拿大,7.6,666,16.80%,52.30%,27.60%,2.40%,0.80%,171
285,27089343,艾拉 Ayla,2017,Can Ulkay,金雪/切邓·泰肯多尔/Ismail Hacioglu/Kyung-jin Lee,剧情/战争,土耳其语 / 韩语 / 英语,土耳其 / 韩国,7.7,232,31.40%,33.50%,25.80%,6.20%,3.10%,73
286,27026015,魔物娘的同居日常OAD2 モンスター娘のいる日常 OAD2,2017,吉原達矢,雨宫天,动画,日语,日本,7.7,277,30.20%,29.30%,35.80%,3.90%,0.90%,25
287,26754061,冰妈妈 Bába z ledu,2017,博赫丹·斯拉马,艾琳娜·米霍洛娃/Pavel Nový/祖扎娜·克罗内洛娃,剧情/喜剧,捷克语,捷克 / 法国 / 斯洛伐克,7.7,159,16.80%,52.60%,29.90%,0.70%,0.00%,62
288,27112806,等不到的黎明 Dita zë fill,2017,Gentian Koçi,Ornela Kapetani/Suzana Prifti/卡西姆·霍查/Hermes Kasimati/Adele Gjoka,剧情,阿尔巴尼亚语,阿尔巴尼亚 / 希腊,7.7,227,13.70%,59.60%,23.50%,3.30%,0.00%,66
289,27138610,谢赫杰克逊 شيخ جاكسون,2017,Amr Salama,Ahmad El-Fishawi/Salma Abu-Deif/Omar Ayman Altounji/Basma/Hazem Ehab/法格德·埃尔·科德瓦尼/Mahmoud El-Bezzawy/沙希拉·法赫米/Amina Khalil/Ahmed Malek/Yasmin Raeis/Carlo Riley/Dorra Zarrouk,剧情,阿拉伯语,埃及,7.7,130,20.20%,45.50%,31.30%,3.00%,0.00%,49
290,27124567,杰夫·唐纳姆：亲戚灾难 Jeff Dunham: Relative Disaster,2017,杰夫·邓纳姆,杰夫·邓纳姆,喜剧,英语,美国,7.7,194,25.00%,44.60%,22.30%,6.80%,1.40%,65
291,26895038,彼生时刻 The Time of Their Lives,2017,罗杰·戈比,琼·柯琳斯/保利娜·科林斯/弗兰科·内罗/罗纳德·皮卡普/Sian Reeves/乔莉·理查德森,喜剧,英语,英国,7.7,103,28.20%,30.60%,38.80%,2.40%,0.00%,34
292,26705630,我的快乐家庭 ჩემი ბედნიერი ოჯახი,2017,西蒙·格罗斯,伊娅·舒格里亚什维利/梅拉布·尼尼泽/贝尔塔·卡帕瓦/特茜茜娅·卡姆希什维利/乔奇·科兹拉娃/玛丽亚姆·博克里亚/莉卡·巴布卢亚尼,剧情,格鲁吉亚语,格鲁吉亚 / 德国 / 法国,7.7,753,20.10%,50.10%,27.10%,2.00%,0.70%,276
293,27140221,周六夜现场：瑞恩·高斯林/Jay-Z Saturday Night Live Ryan Gosling/Jay-Z,2017,瑞恩·高斯林,瑞恩·高斯林/杰斯,喜剧,英语,美国,7.7,284,20.90%,48.30%,25.60%,4.70%,0.50%,132
294,26868748,美国民谣 American Folk,2017,David Heinz,Joe Purdy/Amber Rubarth/Krisha Fairchild/大卫·芬恩,剧情/歌舞,英语,美国,7.7,133,25.50%,40.00%,30.00%,3.60%,0.90%,39
295,30143780,热带病毒 Virus Tropical,2017,圣地亚哥·凯塞多,Alejandra Borrero/Diego León Hoyos/María Cecilia Sánchez/Camila Valenzuela,剧情/动画/传记,西班牙语,哥伦比亚 / 厄瓜多尔,7.7,114,21.50%,48.40%,25.80%,3.20%,1.10%,35
296,26986000,米拉达 Milada,2017,David Mrnka,阿耶莱特·祖里尔/罗伯特·甘特/安娜·盖伊斯洛娃/Igor Orozovic/维卡·克里克斯 Vica Kerekes/Hana Vagnerová/卡雷尔·多布雷/Ted Otis/艾琳娜·米霍洛娃/Ivana Chýlková/弗拉迪姆·贾沃斯克/Ondrej Malý/Daniel Rchichev/Jitka Smutná/Marian Mitas,剧情/传记/历史,英语,捷克 / 美国,7.7,111,19.50%,51.20%,25.60%,2.40%,1.20%,34
297,27125467,松香 Resina,2017,Renzo Carbonera,Maria Roveran/Thierry Toscan/Jasmin Barbara Mairhofer,剧情,意大利语 / 德语,意大利,7.7,112,24.10%,41.40%,32.20%,2.30%,0.00%,46
299,27076850,花园里 Trädgårdsgatan,2017,Olof Spaak,Karin Franz Körlof/西蒙·J·伯杰/Emil Algpeus,剧情/爱情,瑞典语,瑞典,7.7,80,24.60%,38.50%,32.30%,4.60%,0.00%,32
300,34786967,西班牙马德里皇家歌剧院出品歌剧电影《阿依达》 aida,2017,哈维尔·鲁维奥,格里高利·昆德/索罗曼·霍华德/柳德米拉·莫纳斯蒂尔斯卡/维奥莱塔·乌尔曼娜,音乐,意大利语,西班牙,7.7,85,23.90%,43.30%,28.40%,3.00%,1.50%,39
301,25907029,宝贝老板 The Boss Baby,2017,汤姆·麦格拉思,亚历克·鲍德温/迈尔斯·克里斯托弗·巴克什/吉米·坎摩尔/丽莎·库卓/史蒂夫·布西密/托比·马奎尔/詹姆斯·麦格拉思/康拉德·弗农/薇薇安·叶/小埃里克·贝尔/大卫·索伦/伊迪·米尔曼/詹姆斯·雷恩/沃尔特·道恩/朱尔斯·温特,喜剧/动画,英语,美国,7.6,92665,19.90%,45.80%,31.10%,2.70%,0.40%,23693
302,27073291,太空救援 Салют-7,2017,克里姆·斯彭科,弗拉季米尔·弗多维琴科夫/帕维尔·杰列维扬科/柳波芙·阿克肖诺娃/欧克萨娜·范德拉/玛丽亚·米罗诺娃/伊戈尔·乌戈尔尼科夫/亚历山大·斯莫勒克/亚历山大·拉特尼科夫/维塔利·哈耶夫,动作/冒险,俄语,俄罗斯,7.6,66167,16.40%,51.20%,29.90%,2.30%,0.20%,17843
303,26718282,独自在夜晚的海边 밤의 해변에서 혼자,2017,洪常秀,金敏喜/徐永嬅/郑在泳/文成根/权海骁/宋宣美/安宰弘,剧情/爱情,韩语,韩国,7.6,44680,20.20%,44.10%,31.00%,3.70%,1.00%,18559
304,26920017,鬼魅浮生 A Ghost Story,2017,大卫·洛维,卡西·阿弗莱克/鲁妮·玛拉/肯妮莎·汤普森/格罗弗·库尔森/丽兹·弗兰卡/巴洛·雅克布斯/理查德·克劳斯/卡莎/威尔·奥德哈姆/布瑞亚·格兰特/奥古斯丁·弗里泽尔/乔尼·马尔斯/布莱恩·皮茨/罗布·萨布雷基,剧情/爱情/奇幻,英语 / 西班牙语,美国,7.6,42552,23.00%,42.60%,27.40%,5.40%,1.70%,17626
305,27062994,睡沙发的人,2017,龙飞,刘霖/邱玲/袁忠远/董云飞/万文隽,剧情/喜剧/家庭,汉语普通话,中国大陆,7.6,9343,19.70%,48.30%,25.60%,5.10%,1.20%,3638
306,27018296,之后 그 후,2017,洪常秀,赵允熙/金玺碧/权海骁/金敏喜,剧情/爱情,韩语,韩国,7.6,14867,16.40%,52.30%,27.90%,2.60%,0.70%,6515
307,26383898,一锤定音 Shot Caller,2017,里克·罗曼·沃夫,尼古拉·科斯特-瓦尔道/蕾克·贝尔/乔·博恩瑟/杰弗里·多诺万/欧玛瑞·哈德威克/霍特·麦克卡兰尼/洁西·斯克拉姆/本杰明·布拉特/迈克尔·兰德斯/艾莫里·科恩/伊万·琼斯/胡安·巴勃罗·拉瓦/克里斯·勃朗宁/萨拉·明妮奇/基思·雅各/马特·杰拉德,剧情/惊悚/犯罪,英语,美国,7.6,16998,17.80%,47.10%,31.60%,3.00%,0.50%,4505
308,26935675,肉与灵 Teströl és lélekröl,2017,伊尔蒂科·茵叶蒂,亚历山德拉·博尔贝伊/格扎·莫桑伊/佐尔坦·施奈德/埃文·纳吉/塔马斯·约旦/祖莎·亚罗/雷卡·滕吉/朱丽叶·尼亚科/伊塔拉·贝克斯/伊娃·巴塔/伊斯特凡·丹科/福多尔·翁瑙玛丽奥/伊斯特凡·科罗斯/帕尔·马可赛/马尔顿·帕特克斯,剧情/爱情,匈牙利语,匈牙利,7.6,16141,19.70%,45.80%,30.00%,3.80%,0.70%,7083
309,26277361,黑暗正义联盟 Justice League Dark,2017,杰伊·欧力瓦,马特·瑞安/卡米拉·卢丁顿/杰森·奥玛拉/雷·蔡斯/恩里克·克兰东尼/罗杰·R.克劳斯/杰瑞米·戴维斯/罗莎里奥·道森/布莱恩·T·德莱尼/阿尔弗雷德·莫里纳/杰瑞·奥康奈尔/科琳·欧肖内希/杰弗里·文森特·帕里塞/劳拉·波斯特/弗雷德·塔特西奥/迪·布拉雷·贝克尔/JB·布兰科,动作/科幻/动画/惊悚/奇幻,英语,美国,7.6,10974,17.70%,47.00%,32.10%,2.70%,0.50%,2946
310,27004088,夫妻之间 Moglie e marito,2017,西蒙尼·加达诺,卡夏·斯穆特尼亚克/皮耶尔弗兰切斯科·法维诺/玛塔·加丝蒂妮/安德烈亚·布鲁斯基/加埃塔诺·布鲁诺,喜剧/爱情,意大利语,意大利,7.6,5656,19.10%,46.70%,31.50%,2.20%,0.40%,1914
311,26578144,他们先杀了我父亲：一个柬埔寨女儿的回忆录 First They Killed My Father: A Daughter of Cambodia Remembers,2017,安吉丽娜·朱莉,Sareum Srey Moch/Phoeung Kompheak/斯文·索奇塔/Mun Kimhak/Heng Dara/Khoun Sothea/Sarun Nika/Run Malyna/Oun Srey Neang/Horm Chhora/Mony Ros/Tharoth Sam/Nout Sophal,剧情/传记/历史,高棉语 / 英语,柬埔寨 / 美国,7.6,7553,20.10%,44.00%,30.20%,4.40%,1.20%,2872
312,10743963,玻璃城堡 The Glass Castle,2017,德斯汀·克里顿,布丽·拉尔森/伍迪·哈里森/娜奥米·沃茨/艾拉·安德森/钱德勒·海德/马克思·格林菲尔德/乔希·卡拉斯/查理·肖特韦尔/伊恩·阿米蒂奇/莎拉·斯努克/萨迪·辛克/奥利维亚·凯特·莱斯/布里盖特·伦迪·佩恩/席瑞·克鲁克斯/伊登·格雷斯·雷德菲尔德/罗宾·巴特利特/乔·平格/多米尼克·博加特,剧情/家庭/传记,英语,美国,7.6,8686,19.80%,46.20%,29.60%,3.50%,0.90%,3570
313,26748877,3月的狮子 后篇 3月のライオン 後編,2017,大友启史,神木隆之介/有村架纯/仓科加奈/染谷将太/清原果耶/佐佐木藏之介/加濑亮/伊势谷友介/前田吟/高桥一生/岩松了/齐木茂/中村伦也/尾上宽之/奥野瑛太/甲本雅裕/新津知世/板谷由夏/伊藤英明/丰川悦司,剧情,日语,日本,7.6,3757,17.40%,47.60%,31.60%,2.90%,0.60%,1335
314,27054262,生命的奇迹 Amelie Rennt,2017,托比亚斯·维曼,丹尼斯·莫斯奇托/苏珊妮·博曼/贾思敏·塔巴塔拜/塞缪尔·吉拉尔/戴维·布雷丁/米娅·卡萨洛/利奥·塞皮/杰瑞·霍夫曼/克里斯蒂安·勒赫,剧情/冒险,德语,德国 / 意大利,7.6,1614,21.70%,44.10%,29.90%,3.40%,0.90%,412
315,3217166,消失的西德尼·豪尔 The Vanishing of Sidney Hall,2017,肖恩·克里斯汀森,艾丽·范宁/米歇尔·莫纳汉/罗根·勒曼/玛格丽特·库里/凯尔·钱德勒/詹妮娜·加万卡/布莱克·詹纳/叶海亚·阿卜杜勒-迈丁/内森·连恩/蒂姆·布雷克·尼尔森/迈克尔·德雷亚/阿丽亚娜·莱因哈特/克里斯蒂娜·布鲁卡托/达伦·佩蒂/Sean Cullen,剧情/悬疑,英语,美国,7.6,3359,21.80%,41.60%,30.40%,5.20%,1.00%,1192
316,26966778,超级弹丸论破2.5 狛枝凪斗与世界的破坏者 スーパーダンガンロンパ2.5 狛枝凪斗と世界の破壊者,2017,岸诚二,绪方惠美/高山南/岸尾大辅/细谷佳正/荒川美穗/茅野爱衣/三石琴乃/三森铃子/大本真基子/中原麻衣,动画/悬疑,日语,日本,7.6,1141,22.30%,40.40%,31.60%,4.40%,1.30%,269
317,27129755,人言可畏 Hva vil folk si,2017,伊拉姆·哈克,玛丽亚·莫扎达/阿迪勒·侯赛因/埃卡瓦利·汗纳/罗希特·萨拉夫/谢巴·查达/玛丽亚·波克/加纳特·拉玛妮,剧情,挪威语 / 乌尔都语,挪威 / 德国 / 瑞典 / 法国 / 丹麦,7.6,3169,15.50%,52.30%,28.80%,2.70%,0.70%,1607
318,26708876,助产士 Sage femme,2017,马丁·波渥斯,凯瑟琳·德纳芙/凯瑟琳·弗洛/奥利维埃·古尔梅/康坦·多尔迈尔/米琳娜·德蒙若/波林·艾蒂安/奥黛丽·达娜/褒琳·巴里科/卡丽佳·图尔,剧情,法语,法国 / 比利时,7.7,1931,15.30%,54.90%,27.50%,1.90%,0.40%,823
319,26933684,食戟之灵 贰之皿 OVA 远月十杰 食戟のソーマ 弐ノ皿 OVA 遠月十傑,2017,米谷良知,松冈祯丞/金元寿子/高桥未奈美/诹访部顺一/冈本信彦/花江夏树/安元洋贵/大西沙织/石田彰/伊藤静/钉宫理惠/花泽香菜/樱井孝宏/梶裕贵/杉田智和,剧情/动画,日语,日本,7.6,805,20.20%,41.10%,36.30%,2.00%,0.50%,92
320,27200105,皇室风波 L'échange des princesses,2017,马尔克·杜甘,朗贝尔·维尔森/安娜玛丽亚·沃特鲁梅/奥利维埃·古尔梅/凯瑟琳·蒙切特/卡西·莫泰·克莱恩/艾戈尔·范·德赛尔/朱莉安娜·勒普罗/格温德林·古弗内克/文森特·隆迪兹/安德烈亚·费雷奥尔/玛雅·珊萨,剧情/历史,法语,法国 / 比利时 / 英国,7.6,1165,17.70%,48.60%,31.90%,1.60%,0.30%,367
321,27045413,第54届金马奖颁奖典礼 第54屆金馬獎頒獎典禮,2017,陶晶莹,陶晶莹/张艾嘉/黄渤/周冬雨/舒淇/文淇/金城武/徐枫/惠英红/田壮壮/许鞍华/李淳/雷佳音/戴立忍/梁家辉/吴彦姝/许玮宁,真人秀,汉语普通话,中国台湾,7.6,1007,17.50%,48.40%,30.50%,2.60%,1.00%,288
322,34603229,只道再见 Just Say Goodbye,2017,Matt Walting,Katerina Eichenberger/Max MacKenzie/William Galatis,剧情,英语,美国,7.6,593,24.20%,39.00%,30.10%,5.60%,1.10%,156
323,30143683,球场裸奔培训班 Flitzer,2017,彼得·路希,Beat Schlatter/Bendrit BAJRA/Doro MÜGGLER/Luna WEDLER/Una Rusca,喜剧,"瑞士德语 	Swiss-German",瑞士 Switzerland,7.6,574,19.40%,46.90%,29.90%,2.30%,1.50%,180
324,27159651,成吉思汗的孩子们 Чингисийн Хүүхдүүд,2017,照勒巴雅尔,布兰妮·柏尔特/Ankhnyam Ragchaa/Batmend Baast/Enkhjavkhlan Gerelbayar,家庭/冒险,蒙古语 / 英语,蒙古 / 美国,7.6,256,28.60%,33.30%,28.60%,6.70%,2.90%,73
325,27054071,准备 채비,2017,曹英俊,高斗心/金成均/柳善/朴哲民/金姬贞/申世京,剧情,韩语,韩国,7.6,2825,17.10%,51.90%,27.80%,2.50%,0.60%,1447
326,27035460,永不止息 Never Steady Never Still,2017,凯思琳·赫博恩,雪莉·亨德森/西奥多·佩尔兰/玛丽·加洛韦/尼古拉斯·坎贝尔/杰瑞德·亚伯拉汉姆森/雨果·阿泰/洛恩·卡迪纳尔/奇尔顿·克兰/贝薇莉·埃利奥特/埃里克·李塞德/凯莉·梅茲格/史蒂文·克里·莫利森/肖恩·O.罗伯茨/梅尔·塔克/乔纳森·怀特赛尔,剧情,英语,加拿大,7.6,881,20.10%,47.90%,26.70%,4.40%,0.90%,240
327,26946292,亚人OAD3：佐藤ZERO 亜人 佐藤ZERO,2017,安藤裕章,大塚芳忠/三宅健太/楠见尚己/山本格/辻井健吾/手塚ヒロミチ/竹内荣治/奥田宽章,动画,日语,日本,7.6,365,20.80%,40.60%,35.00%,3.20%,0.40%,59
328,30179888,飘离号 Slipaway,2017,Julia Butler,伊莲恩·帕特罗/杰西·佩佩/Hossein Mardani/Alain Washnevsky/Sadie Johannsson/Jon Briddell/Indie Hill/Daniel Mentz/Lydia Muijen/Shane Alexander/Alisa Vilena Gerstein/Chen Chen Julian/Edward Mkhitaryan/Jazz Hill/Joan Marlowe,剧情,英语,美国,7.6,308,22.20%,45.20%,27.00%,2.80%,2.80%,80
329,27028941,末路狂花 Begum Jaan,2017,Srijit Mukherji,Pallavi Sharda/薇迪亚·巴兰/Gauhar Khan,传记/历史,印度,印度,7.5,172,21.00%,42.00%,31.90%,2.90%,2.20%,57
330,27025615,马克·诺曼德：别做你自己 Amy Schumer Presents Mark Normand: Don't Be Yourself,2017,Mark Normand,Mark Normand,喜剧,英语,美国,7.5,466,17.70%,47.10%,30.30%,3.70%,1.10%,143
331,27155696,另一面 Al otro lado,2017,Rodrigo Alvarez Flores,Edward Coward/Eduardo Gómez/Juan Pablo Muro,爱情/同性,西班牙语,墨西哥,7.6,390,16.90%,47.80%,31.60%,3.30%,0.30%,107
332,27064865,望月,2017,廖士涵,吴慷仁/李淑桢/马惠珍/高振鹏/Josephine Chang/朱宥丞,剧情,汉语普通话 / 越南语,中国台湾,7.5,232,19.70%,42.80%,31.80%,5.80%,0.00%,76
333,3292488,03†,2017,杉森秀则,坂本真綾/本郷奏多,,日语,日本,7.5,182,18.80%,44.60%,33.00%,1.80%,1.80%,9
334,27042494,筹款风波 زرد,2017,穆斯塔法·塔吉扎德赫,萨瑞·巴亚特/Anahita Dargahi/Shahrooz Delafkar/Shahram Haghighat Doost/Bahareh Kian Afshar/Hosein Mehri/Alireza Ostadi/巴哈拉姆·拉丹/Mobin Rastegar/Mehrdad Sedighian/Matin Sotoudeh,剧情,波斯语,伊朗,7.6,209,16.90%,52.70%,25.70%,4.10%,0.70%,85
335,26976371,你想要的一切 Tutto quello che vuoi,2017,弗兰切斯科·布鲁尼,Andrea Carpenzano/吉奥里亚诺·蒙塔尔多/Arturo Bruni,剧情/喜剧,意大利语,意大利,7.6,168,18.50%,47.70%,30.00%,3.10%,0.80%,52
336,26969708,秘密原料 Исцелител,2017,焦尔采·斯塔夫雷斯基,Blagoj Veselinov/Anastas Tanovski/Aksel Mehmet/Aleksandar Mikic/Miroslav Petkovic/Dime Ilijev/Simona Dimkovska,剧情/喜剧,马其顿语,马其顿,7.6,160,16.50%,53.00%,25.20%,4.30%,0.90%,55
337,27103795,瑞安·汉密尔顿：笑意人生 Ryan Hamilton: Happy Face,2017,Marcus Raboy,Ryan Hamilton,喜剧,英语,美国,7.6,125,12.60%,55.80%,29.50%,1.10%,1.10%,44
338,27007288,周六夜现场：道恩·强森/凯蒂·派瑞 Saturday Night Live  Dwayne Johnson/Katy Perry,2017,道恩·强森,道恩·强森/凯蒂·派瑞,喜剧,英语,美国,7.6,104,25.00%,36.80%,33.80%,2.90%,1.50%,37
339,27069415,樱桃园 The Cherry Orchard,2017,Adolf Shapiro,Renata Litvinova/Yana Gladkikh/Jana Sekste/Sergey Dreiden/Andrey Smolyakov/Igor Hripunov/Vladimir Krasnov/Evdokiya Germanova/Sergey Ugryumov/Yulia Kovalyova/Nikolay Chindyaykin/Dmitry Brodetsky/Vladimir Timofeev/Boris Korostelev/Oleg Mazurov/Aleksey Varushenko,剧情,俄语,俄罗斯,7.5,112,20.50%,40.90%,34.10%,4.50%,0.00%,50
340,27109307,宇宙战舰大和号2202 爱的战士们 第二章 发进篇 宇宙戦艦ヤマト2202 愛の戦士たち 第二章「発進篇」,2017,羽原信义,小野大辅/桑岛法子,科幻/动画/战争,日语,日本,7.6,102,21.80%,47.40%,25.60%,1.30%,3.80%,12
341,27602503,灼热之夏 تابستان داغ,2017,艾波拉希姆·伊拉贾德,Saber Abar/Lili Farhadpour/Parinaz Izadyar,剧情/家庭,波斯语,伊朗,7.6,95,19.70%,45.50%,31.80%,3.00%,0.00%,27
342,26969236,WWE：皇家大战 2017 WWE Royal Rumble 2017,2017,凯文·杜恩,马克·卡拉韦/安东尼·卡雷利/约翰·塞纳/迈克尔·库特哈德/丹尼尔·布莱恩/Jim Duggan/希莫斯/米克·弗利/比尔·戈德博格/乔纳森·古德/Andrew Hankinson/马克·亨利/保罗·海曼/布克尔·霍夫曼/Mickie James/艾伦·琼斯/杰瑞“国王”劳勒/约翰·布拉德肖·雷菲尔德/布洛克·莱斯纳/肖恩·麦克曼/斯蒂芬妮·麦克曼/肖恩·迈克尔斯/迈克尔·米赞宁/兰迪·奥尔顿/大卫·奥唐家/科菲·金士顿/保罗·怀特,动作/运动/真人秀,英语,美国,7.4,68,32.10%,24.50%,32.10%,5.70%,5.70%,7
343,26061679,触不可及(美版) The Upside,2017,尼尔·博格,凯文·哈特/布莱恩·科兰斯顿/妮可·基德曼/阿雅·娜奥米·金/贾西·迪阿洛·温斯顿/吉纳维芙·安吉森/格什菲·法拉哈尼/泰特·多诺万/朱丽安娜· 玛格丽丝/克里斯蒂娜·张/皮亚·梅切勒/罗伯特·比齐克/大卫·尼尔里姆/迈克尔·J·莱昂斯/桃乐丝·麦卡锡/苏珊·萨瓦/布莱恩·加拉格尔/泰隆·米切尔·亨德森/英德拉·A·托马斯/简·摩尔/莱曼·陈/柯克·凯利,剧情/喜剧,英语,美国,7.5,90569,17.10%,47.30%,31.20%,3.90%,0.50%,20703
344,26847445,夜空总有最大密度的蓝色 夜空はいつでも最高密度の青色だ,2017,石井裕也,石桥静河/池松壮亮/松田龙平/市川实日子/田中哲司/佐藤玲/三浦贵大/大西力/野嵜好美,剧情/爱情,日语,日本,7.5,23640,17.50%,45.80%,32.00%,4.10%,0.60%,10948
345,26809592,魅影缝匠 Phantom Thread,2017,保罗·托马斯·安德森,丹尼尔·戴-刘易斯/薇姬·克里普斯/莱丝利·曼维尔/卡米拉·拉瑟福德/吉娜·麦基/布莱恩·格里森/哈里特·桑塞姆·哈里斯/理查德·格拉翰/西拉斯·卡森/朱莉娅·戴维斯/简·佩里,剧情/爱情,英语 / 法语,美国 / 英国,7.5,91451,18.00%,45.00%,32.10%,4.10%,0.80%,35321
