排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
143,30194769,女孩 Girl,2018,卢卡斯·德霍特,维克托·波尔斯特/阿里耶·沃索尔特/奥利弗·博达特/蒂伊门·戈瓦尔茨/卡特简·达门/瓦伦提金·达恩斯/克里斯·泰斯/安吉洛·提森/艾莉西亚·德佩克,剧情/同性,法语 / 弗拉芒语 / 英语,比利时 / 荷兰,8.1,36352,24.90%,56.60%,17.20%,1.00%,0.40%,14001
144,26359235,克里斯托弗·罗宾 Christopher Robin,2018,马克·福斯特,伊万·麦克格雷格/海莉·阿特维尔/勃朗特·卡迈克尔/马克·加蒂斯/奥利弗·福德·戴维斯/阿德里安·斯卡伯勒/罗杰·阿什顿-格里菲斯/阿曼达·劳伦斯/凯蒂·卡迈克尔/特里斯坦·斯特罗克/保罗·查希迪/迈克尔·吉恩/舒雅德·法瑞斯/马特·贝里/西蒙·法纳比/麦肯锡·克鲁克/吉姆·卡明斯/布拉德·加内特/尼克·穆罕默德/彼得·卡帕尔迪/苏菲·奥康内多/托比·琼斯/李·阿斯奎斯-柯/罗伊·贝克/金塔雷·贝尼奥拉维特/贝恩·科拉科/托马斯·派登/库姆德潘特/理查德·谢尔曼/彼得·辛格/卡罗尔·斯蒂尔/艾薇·维,喜剧/动画/冒险,英语,美国,8.1,37256,32.20%,43.90%,21.40%,2.10%,0.40%,13691
145,26878883,野梨树 Ahlat Ağacı,2018,努里·比格·锡兰,岛吾·德米尔考/穆拉特·杰姆吉尔/本努·耶勒德热姆拉尔/哈扎尔·埃尔居奇卢/塞尔坎·凯斯金/塔梅尔·莱文特/厄内尔·埃尔坎/里法特·桑贾尔/阿克·阿克苏/卡迪尔·瑟米克/欧扎·费什特,剧情,土耳其语,土耳其 / 马其顿 / 法国 / 德国 / 波黑 / 保加利亚 / 瑞典,8.1,17868,30.20%,49.10%,18.00%,2.20%,0.60%,8453
146,34454589,皮胡 Pihu,2018,卡普里·维诺德,拉胡尔·巴加/皮胡·迈拉·维什瓦卡玛/普雷拉娜·维什瓦卡玛,,印地语,印度,8,6920,25.50%,54.00%,18.50%,1.50%,0.50%,2946
147,27191405,进击的巨人剧场版：觉醒的咆哮 劇場版 進撃の巨人 Season 2 〜覚醒の咆哮〜,2018,荒木哲郎,梶裕贵/石川由依/井上麻里奈/下野纮/小林优/三上枝织/藤田咲/细谷佳正/桥诘知久/谷山纪章/岛村侑/津田健次郎/朴璐美/小野大辅/神谷浩史/子安武人,动画/灾难,日语,日本,8.2,7413,35.80%,41.30%,19.40%,2.00%,1.50%,1228
148,27145404,紧急救命 劇場版 コード・ブルー-ドクターヘリ緊急救命-,2018,西浦正记,山下智久/新垣结衣/户田惠梨香/比嘉爱未/浅利阳介/有冈大贵/成田凌/新木优子/马场富美加/新田真剑佑/片濑梨乃/山谷花纯/丸山智己/平野生成/杉本哲太/安藤政信/椎名桔平,剧情,日语,日本,8.1,9420,35.20%,39.40%,21.40%,3.20%,0.70%,3366
149,30148183,独孤：倒回 독고 리와인드,2018,崔恩重,吴世勋/姜美娜/李济延/金熙镇/姜多贤/安普贤,动作,韩语,韩国,8.1,4745,45.60%,28.90%,16.50%,4.80%,4.10%,1646
150,26754734,狼屋 La casa lobo,2018,乔奎因·科西纳,阿玛莉亚·卡西尼/雷纳·克劳斯,剧情/动画/恐怖,西班牙语 / 德语,智利 / 德国,8.1,4172,33.70%,44.20%,17.70%,3.20%,1.30%,1804
151,27032656,1985,2018,陈俊彦,科里·迈克尔·史密斯/维吉妮娅·马德森/迈克尔·切克利斯/艾丹·朗福德/郑智麟/比尔·赫克/瑞恩·皮尔斯·威廉姆斯/蒂娜·帕克/亚历克斯·妮科尔·麦康诺/戴维·奥佩贝米/布赖恩·马西,剧情/同性,英语,美国,8.1,2636,28.30%,50.80%,18.20%,1.90%,0.90%,1107
152,30327577,哆啦A梦生日SP：鲸与梦幻水管岛 ドラえもん誕生日スペシャル「クジラとまぼろしのパイプ島」,2018,大杉宜弘,水田山葵/大原惠美/嘉数由美/木村昴/关智一/三石琴乃/松本保典/朴璐美/茅野爱衣/三田友子/桧山修之/鹿糠光明/上村典子/志村贵博/梯笃司/泽木郁也/林勇/设乐麻美/岩端卓也,动画,日语,日本,8.1,243,35.20%,41.20%,19.10%,3.50%,1.00%,38
153,30186526,寒冷的高山有犀牛,2018,张天艾,夏宗武/夏宗超,儿童,汉语普通话,中国大陆,8.1,374,39.40%,33.30%,21.20%,6.10%,0.00%,123
154,30291513,新网球王子BEST GAMES!! 手塚vs跡部 テニスの王子様 BEST GAMES!! 手塚 vs 跡部,2018,川口敬一郎,置鲇龙太郎/诹访部顺一/皆川纯子/近藤孝行/甲斐田幸/津田健次郎/高桥广树/川本成/小野坂昌也/喜安浩平/木内秀信/保志总一朗/楠田敏之/浪川大辅/鹤冈聪/小杉十郎太/池田政典,动画,日语,日本,8.1,348,36.30%,38.40%,21.20%,3.40%,0.70%,71
155,30167540,迪米特利·马丁：想太多 Demetri Martin: The Overthinker,2018,杰伊·卡拉斯,迪米特利·马丁,喜剧,英语,美国,8.1,246,30.10%,49.20%,17.10%,2.60%,1.00%,94
157,27621579,玛琪，玛雅，米娅 Matangi/Maya/M.I.A.,2018,Steve Loveridge,M.I.A.,剧情/音乐/传记,英语,美国 / 英国,8.2,317,32.10%,46.90%,18.90%,0.80%,1.20%,119
158,27113500,魔法少女奈叶 Detonation 魔法少女リリカルなのは Detonation,2018,滨名孝行,田村由香里/水树奈奈/植田佳奈/户松遥/佐藤聪美/日笠阳子/清水香里/真田麻美/柚木凉香/一条和矢/野上尤加奈/阿澄佳奈,科幻/动画/奇幻,日语,日本,8.1,207,40.90%,36.30%,15.20%,2.30%,5.30%,65
159,30111905,霜冻将至 Før frosten,2018,迈克尔·诺尔,加斯帕·克里斯滕森/马格努斯·克雷佩/格茜塔·诺比,剧情,丹麦语 / 瑞典语,丹麦,8.1,143,27.60%,50.00%,21.60%,0.90%,0.00%,62
160,30323002,摩尔的审判 Murer: Anatomie eines Prozesses,2018,Christian Frosch,,剧情/历史,德语,奥地利 Austria,8.1,127,30.60%,47.20%,20.40%,1.90%,0.00%,61
161,30177685,快盗战队鲁邦连者VS警察战队巡逻连者 en film 快盗戦隊ルパンレンジャーVS警察戦隊パトレンジャー en film,2018,杉原辉昭,工藤遥/伊藤 あさひ/结木滉星/滨正悟/横山凉/奥山 かずさ/元木圣也/温水洋一 Yôichi Nukumizu,动作,日语,日本,8,123,34.70%,36.60%,25.70%,2.00%,1.00%,19
162,30191913,三便士电影 Dreigroschenfilm,2018,Joachim Lang,拉斯·艾丁格/汉娜·赫茨施普龙/佩莉·鲍麦斯特,剧情,德语,德国,8.2,71,32.70%,47.30%,16.40%,3.60%,0.00%,38
163,26830678,萌犬流浪记 언더독,2018,吴成允,都暻秀/朴素丹/朴哲民,动画/冒险,韩语,韩国,8.1,77,46.40%,21.40%,25.00%,5.40%,1.80%,15
164,27154758,全金属狂潮 One Night Stand フルメタル・パニック! ワン・ナイト・スタンド,2018,千明孝一,关智一/雪野五月/野上尤加奈/三木真一郎/根谷美智子/大塚明夫/西村知道/千叶进步/浅野真由美/室园丈裕/福山润/木村郁绘/菊池志穗/高桥美佳子/高桥智秋/半场友惠/松本大/松田佑贵/山岸功/增谷康纪,动画,日语,日本,8,200,31.40%,44.00%,19.50%,3.10%,1.90%,25
166,27110296,无名之辈,2018,饶晓志,陈建斌/任素汐/潘斌龙/章宇/王砚辉/九孔/马吟吟/程怡/宁桓宇/邓恩熙/谢波/范翔/赵梓冲/史策/马睿瀚/林海/邓钢,剧情/喜剧,汉语普通话 / 贵州方言,中国大陆,8,960188,28.70%,47.50%,20.50%,2.70%,0.50%,269925
167,26425063,无双 無雙,2018,庄文强,周润发/郭富城/张静初/冯文娟/廖启智/周家怡/王耀庆/方中信/高捷/邢佳栋/张松枝/张建声/吴嘉龙/孙佳君,剧情/动作/悬疑/犯罪,汉语普通话 / 粤语 / 英语 / 泰语 / 波兰语,中国大陆 / 中国香港,8,875998,25.50%,52.20%,20.10%,1.80%,0.30%,246310
168,20438964,无敌破坏王2：大闹互联网 Ralph Breaks the Internet,2018,菲尔·约翰斯顿,约翰·C·赖利/萨拉·西尔弗曼/盖尔·加朵/塔拉吉·P·汉森/杰克·麦克布瑞尔/简·林奇/艾伦·图代克/阿尔弗雷德·莫里纳/艾德·奥尼尔/肖恩·吉布朗尼/弗卢拉·博格/蒂莫西·西蒙斯/黄阿丽/韩秘书·布雷克/葛洛泽尔·格林/瑞贝卡·薇索基/山姆·理查森/雅布其·杨-怀特/莫里斯·拉马奇/梅丽莎·维亚西诺尔/凯蒂·洛斯/贾米·埃曼/霍拉提奥·桑斯/亚历克斯·莫法特/朱恩·斯奎布/德拉·萨巴/菲尔·约翰斯顿/约翰·迪·马吉欧/瑞奇·摩尔/科琳·巴林杰/达尼·费尔南德斯/蒂芙妮·赫雷拉/阿娜·奥缇兹/迪安娜·阿格隆/杰森·曼楚克斯/雷蒙德·S·佩尔西/伏霞/罗杰·克莱格·史密斯/蒂姆·艾伦/布拉德·加内特/安东尼·丹尼尔斯/科里·伯顿/范·迪塞尔/维韦卡·波林/迈克·吉亚奇诺/凯文·迪特斯/尼可·斯彻金格/丹·雷诺斯/艾琳·贝达/克里斯汀·贝尔/裘蒂·班森/奥丽伊·卡瓦洛/詹妮弗·黑尔/凯特·希金斯/琳达·拉金/凯莉·麦克唐纳/伊迪娜·门泽尔/曼迪·摩尔/佩吉·奥哈拉/帕米拉·里本/阿尼卡·诺尼·罗斯/温明娜/珍妮卡·贝尔格雷/比尔·哈德尔,喜剧/动画/奇幻/冒险,英语,美国,8,360458,28.70%,46.20%,22.60%,2.10%,0.30%,106170
169,26842702,燃烧 버닝,2018,李沧东,刘亚仁/史蒂文·延/全钟瑞/金秀京/崔承浩/玉子妍,剧情/悬疑/犯罪,韩语,韩国,8,329822,29.40%,47.40%,19.60%,2.60%,1.00%,100198
170,27166442,夏目友人帐 劇場版 夏目友人帳 ～うつせみに結ぶ～,2018,大森贵弘,神谷浩史/井上和彦/高良健吾/小林沙苗/藤村步/村瀬步/伊藤美纪/伊藤荣次/堀江一真/佐藤利奈/木村良平/菅沼久义/泽城美雪/石田彰/雪野五月/川澄绫子/樋口晓里/冈村明美/黑田崇矢/长岛雄一/松山鹰志/下崎纮史/知桐京子/高冈瓶瓶/落合福嗣/金田晶/高桥伸也/松川裕辉/塙爱美/户松拳也/香里有佐/小田切茜/三谷绫子/小峠英二/西村瑞树/堀秀行/岛本须美,剧情/动画/奇幻,日语,日本,8,179458,28.20%,45.90%,23.40%,2.00%,0.40%,65578
171,30188243,不能说的游戏 Les chatouilles,2018,安德丽·贝斯孔,安德丽·贝斯孔/嘉莲·维雅/克洛维斯·科尔尼亚克/皮埃尔·德隆尚/格雷戈里·蒙泰尔/卡罗尔·法兰克/Gringe/阿丽亚娜·阿斯卡里德/西里尔·梅莱斯/埃里克·梅泰耶/亚力克西斯·马沙利克/亚尼斯·马歇尔/皮埃尔·福雷/克莱蒙·梅特耶/雅克·弗朗茨,剧情,法语,法国,8,12438,23.50%,55.10%,19.40%,1.60%,0.30%,5363
172,27108740,家族之苦3 妻よ薔薇のように 家族はつらいよIII,2018,山田洋次,桥爪功/吉行和子/西村雅彦/夏川结衣/中岛朋子/林家正藏/妻夫木聪/苍井优/藤山扇治郎/广冈由里子/北山雅康/大沼柚希/小林飒/小川绘莉/徳永雄辉/小林稔侍/风吹淳/木场胜己/立川志らく/笹野高史/笑福亭鹤瓶,喜剧/家庭,日语,日本,8,21043,25.30%,51.50%,21.60%,1.30%,0.30%,8060
173,26999591,牵牛花与加濑同学。 あさがおと加瀬さん。,2018,佐藤卓哉,高桥未奈美/佐仓绫音/木户衣吹,爱情/动画/同性,日语,日本,8.1,6551,34.80%,38.10%,22.80%,3.60%,0.70%,2240
174,27140066,Re：从零开始的异世界生活 雪之回忆 Re:ゼロから始める異世界生活 Memory Snow,2018,渡边政治,小林裕介/高桥李依/内山夕实/水濑祈/村川梨衣/新井里美/子安武人/高野麻里佳/小林由美子/石上静香/筱田南/芳野由奈/桑原由气/木岛隆一,动画/奇幻,日语,日本,8,4983,32.20%,41.70%,22.60%,2.90%,0.60%,950
175,26979208,文豪野犬 Dead Apple 文豪ストレイドッグス Dead Apple,2018,五十岚卓哉,上村祐翔/宫野真守/小野贤章/谷山纪章/诸星堇/细谷佳正/神谷浩史/丰永利行/花仓洸幸/岛村侑/小见川千明/小山力也/宫本充/雨宫天/诹访部顺一/福山润/石田彰/中井和哉/高桥李依/手冢弘道/中村千绘/中博史/坂本真绫,动作/动画,日语,日本,8,6708,31.70%,39.60%,25.30%,2.90%,0.60%,2131
176,26988000,开战 En guerre,2018,史蒂芬·布塞,文森特·林顿/梅兰妮·罗弗/雅克·博尔德里/戴维·雷伊/奥利维尔·斯勒梅尔/伊莎贝尔·鲁芬,剧情,法语,法国,8,6834,24.10%,53.50%,19.70%,1.80%,0.80%,3428
177,30206287,独家记忆 Snapshots,2018,梅勒妮·梅隆,派珀·劳瑞/布瑞特·迪尔/布鲁克·亚当斯/艾米丽·芭尔多尼/艾米丽·高斯/香农·克里斯/马克斯·阿德勒/凯茜·德博诺/沙纳·萨林,剧情/同性,英语,美国,8,4642,29.00%,46.70%,21.20%,2.60%,0.50%,1667
178,27092645,一个叫小小船的男孩 A Boy Called Sailboat,2018,Cameron Nugent,J·K·西蒙斯/杰克·布塞/诺尔·古格雷米/卢·坦普尔/丽莎·德·拉佐/伯纳德·库里/Patricia Kalis/Jamille James/尼克·法内尔/Julian Atocani Sanchez/Addam Bramich/Miranda Skerman/Keanu Wilson/Zeyah Pearson/杰西卡佩斯,剧情/喜剧/家庭,英语 / 西班牙语,美国 / 澳大利亚,8,1845,27.10%,50.20%,20.00%,2.30%,0.50%,678
179,30337030,乔·罗根：世风日下 Joe Rogan: Strange Times,2018,Anthony Giordano,Joe Rogan,喜剧,英语,美国,8,487,30.30%,43.80%,21.80%,3.00%,1.30%,162
180,30408074,2019江苏卫视跨年演唱会,2018,周华健,周华健/蔡依林/朴树/张靓颖/汪苏泷/李荣浩/李宇春/邓紫棋/毛不易/刘维/李艺彤/薛之谦/陈伟霆/蔡卓妍/钟欣潼/张杰/刘宇宁/蔡一智/蔡一杰/苏志威/林志玲/林俊杰/李响/张纯烨/李好,音乐/歌舞,汉语普通话,中国大陆,8,846,29.40%,47.10%,19.60%,3.90%,0.00%,264
181,27124863,假面骑士EX-AID Trilogy Another Ending  Part II 假面骑士Para-DX with 假面骑士Poppy 仮面ライダーパラドクスwithポッピー,2018,铃村展弘,甲斐翔真/松田流花/饭岛宽骑/小野塚勇人/町井祥真/宇野祥平/柳百合菜/贵水博之,,日语,日本,8.1,583,28.60%,48.90%,21.10%,1.20%,0.20%,88
182,27204504,比莱 Bille,2018,伊娜拉·科尔曼,Ruta Kronberga/Elina Vane/Arturs Skrastins/Gundars Abolins/Lauma Balode/Lolita Cauka/威利斯·道金斯/Maija Doveika/Peteris Liepins/Lilita Ozolina/Intars Resetins/古娜·扎丽娜,剧情,拉脱维亚语,拉脱维亚,7.7,304,21.10%,48.80%,26.40%,2.90%,0.80%,117
183,30304648,秘密结晶 密やかな結晶,2018,郑义信,石原里美/铃木浩介/村上虹郎/山内圭哉/藤原季节/山田詹姆斯武/福山康平/风间由次郎,剧情/奇幻,日语,日本,8,195,38.30%,33.80%,18.80%,5.30%,3.80%,45
184,33418570,柯南秀：国际漫画节《绝命毒师》10周年专访 Conan: The Cast and Creator of 'Breaking Bad',2018,柯南·奥布莱恩,柯南·奥布莱恩/安迪·里克特/布莱恩·科兰斯顿/亚伦·保尔/安娜·冈/迪恩·诺里斯/贝琪·勃兰特/RJ·米特/鲍勃·奥登科克/吉安卡罗·埃斯波西托/文斯·吉里根/Jimmy Vivino/Catherine Adell/布莱克.安德森/Monica Bhatnagar/杰森·博格斯/Erica Dawson/Alex Fernie/Gabriela Fresquez/克里斯·吉尔/小比利·格里芬/Megan Heyn/罗布·许贝尔/布兰登·约翰逊/科甘-迈克尔·凯 Keegan-Michael Key/大卫·科恩查内/Kira Legg/瑞琪·琳德赫姆/Levi MacDougall,脱口秀,英语,美国,8,90,31.80%,39.40%,24.20%,4.50%,0.00%,17
185,30176405,脑中蜜 Head Full of Honey,2018,蒂尔·施威格,尼克·诺特/马特·狄龙/艾米莉·莫迪默/杰奎琳·比塞特/埃里克·罗伯茨/克莱尔·弗兰妮/蒂尔·施威格/科斯塔·罗宁/麦斯米兰·贝佛特/阿利斯泰尔·布拉默/蒂姆·维尔德/穆拉利·佩鲁马尔,剧情,英语,德国 / 美国,8,1306,31.40%,43.70%,21.50%,2.20%,1.20%,362
186,30394725,自我的会饮 Egó Sympósion,2016,森村泰昌 Yasumasa Morimura,森村泰昌 Yasumasa Morimura,剧情/奇幻,日语,日本,8,196,27.30%,54.50%,13.60%,2.30%,2.30%,73
187,30133272,周六夜现场：娜塔莉·波特曼/杜阿·利帕 Saturday Night Live Natalie Portman/Dua Lipa,2018,娜塔莉·波特曼,娜塔莉·波特曼/杜阿·利帕/蒂娜·菲/瑞秋·德拉彻/亚历克·鲍德温/安迪·萨姆伯格,脱口秀,英语,美国,8,179,32.80%,40.00%,21.60%,4.00%,1.60%,60
188,30238932,曹操与杨修,2018,滕俊杰,尚长荣/言兴朋,戏曲,汉语普通话,中国大陆,8,671,36.70%,40.00%,13.30%,6.70%,3.30%,222
189,30167148,上帝未死3 God's Not Dead: A Light in Darkness,2018,迈克尔·梅森,戴维·怀特/约翰·考伯特/肖恩·哈珀/特德·麦金利/詹妮弗·泰勒/塔图姆·奥尼尔/本杰明·奥切恩格/格雷戈里·艾伦·威廉斯/萨曼莎·波斯卡瑞诺/迈克·C·曼宁/希韦泽/茜茜·休斯顿,剧情,英语,美国,8,148,44.10%,25.40%,21.20%,5.90%,3.40%,31
190,34960927,最后一个柏林人 Der Letzte Mieter,2018,Gregor Erler,佩嘉·费多尼/塞巴斯蒂安·阿基里斯/Maximilian Brauer/马提亚斯·齐辛/Christopher Cornelsen/Henrike Hahn/Tom Keune,剧情/惊悚,德语,德国,8,132,28.30%,49.10%,17.00%,4.70%,0.90%,58
191,27109288,证人 Svideteli,2017,Konstantin Fam,弗亚切斯拉夫·切普尔琴科/安娜·邱丽娜/Marta Drozdova,历史/战争,俄语,俄罗斯,7.8,117,25.30%,46.20%,24.20%,3.30%,1.10%,39
192,33218482,谁是凶手 Niet Schieten,2018,斯泰恩·科宁克斯,简·德克莱尔/薇薇安·德·莫恩科/Mo Bakker/Kes Bakker/Jonas Van Geel/Inge Paulussen/Louis Talpe/Elke Van Mello/Zita Wauters/Ann Tuts/Lucas Van den Eynde/Charlotte De Bruyne/Nico Sturm/Bert Haelvoet/Aziz Bouhkzar,剧情,荷兰语 / 法语,比利时,8,94,29.50%,44.90%,23.10%,2.60%,0.00%,18
193,26725678,解除好友2：暗网 Unfriended: Dark Web,2018,斯蒂芬·苏斯科,科林·伍德尔/斯蒂芬妮·诺格拉斯/瑞贝卡·瑞滕豪斯/安德鲁斯·李斯/贝蒂·加布里埃尔/康纳·戴尔·里奥/萨维拉·温蒂亚尼/切尔西·阿尔登/道格拉斯·泰特/阿什顿·斯迈利/阿历萨·芒索,恐怖/犯罪,英语,美国,7.9,192574,24.60%,50.00%,22.20%,2.50%,0.80%,55055
194,30135113,骡子 The Mule,2018,克林特·伊斯特伍德,克林特·伊斯特伍德/布莱德利·库珀/劳伦斯·菲什伯恩/迈克尔·佩纳/黛安·韦斯特/安迪·加西亚/艾莉森·伊斯特伍德/泰莎·法米加/伊格纳西奥·塞利齐奥/劳恩·迪恩/尤金·科德罗/理查德·赫德/乔·奈泽维奇/维克多·罗塞克/罗伯特·拉萨多/诺尔·古格雷米/小克利夫顿·克林斯/丹尼尔·蒙卡达/保罗·阿拉约/卡里姆·J.格里梅斯/迭戈·卡塔诺/迪伦·库斯曼/皮特·布里斯/曼尼·蒙塔纳/洛博·塞巴斯蒂安/泰丝·马里斯·金凯德/贝琪·阿尔特林格/蒂莫西·卡尔/吉尔·弗林特/凯蒂·吉尔/杰伦·戈登/杰伊·古铁雷斯/塞西尔·M·亨利/雷·埃尔南德斯/肖恩·麦克米伦/德文·奥格登/帕蒂·舍尔哈斯,剧情/犯罪,英语,美国,7.9,130931,20.30%,56.80%,21.50%,1.30%,0.10%,37851
195,27040737,祈祷落幕时 祈りの幕が下りる時,2018,福泽克雄,阿部宽/松岛菜菜子/沟端淳平/田中丽奈/木村绿子/乌丸节子/春风亭升太/音尾琢真/饭丰万理江/上杉祥三/中岛博子/樱田日和/及川光博/伊藤兰/小日向文世/山崎努/香川照之/杏,剧情/悬疑,日语,日本,7.9,156935,21.50%,54.30%,22.70%,1.40%,0.20%,50979
196,30318230,蜂鸟 벌새,2018,金宝拉,朴持厚/金玺碧/郑仁基/李胜妍/朴秀妍/薛惠茵,剧情,韩语,韩国,7.9,32366,23.50%,52.60%,21.40%,2.00%,0.40%,13951
197,26992114,孤狼之血 孤狼の血,2018,白石和弥,役所广司/松坂桃李/真木阳子/泷藤贤一/田口智朗/石桥莲司/江口洋介/竹野内丰/阿部纯子/泷正则/中村伦也/中村狮童,剧情/犯罪,日语,日本,7.9,16857,22.10%,51.90%,23.70%,1.90%,0.40%,5177
198,27017288,小公女 소공녀,2017,全高云,李絮/安宰弘/姜臻雅/金国熙/李成旭/崔德门/金在华/曹秀香/金艺恩,剧情/喜剧/爱情,韩语,韩国,7.9,16976,23.70%,49.70%,24.00%,2.20%,0.40%,6868
199,30146843,德九 덕구,2018,房秀吟,李顺载/郑志薰/张光/成秉淑/车顺裴/金广植/柳圣贤/郑基燮/尹颂雅/金炳哲/韩宝贝,剧情/家庭,韩语,韩国,7.9,6133,24.20%,50.20%,22.70%,2.50%,0.40%,2931
200,27139732,你给的仇恨 The Hate U Give,2018,小乔治·提尔曼,阿曼德拉·斯坦伯格 /雷吉娜·赫尔/罗素·霍恩斯比/安东尼·麦凯/K·J·阿帕/伊萨·雷/科曼/阿尔吉·史密斯/塞布丽娜·卡彭特/多米尼克·菲什巴克/拉马尔·约翰逊/梅根·劳利斯,剧情/犯罪,英语,美国,7.9,12065,24.20%,49.20%,23.20%,2.50%,0.90%,4012
201,26784898,花牌情缘：结 ちはやふる 結び,2018,小泉德宏,广濑铃/野村周平/新田真剑佑/上白石萌音/矢本悠马/森永悠希/清水寻也/优希美青/佐野勇斗/清原果耶/松冈茉优/贺来贤人/松田美由纪/国村隼,剧情,日语,日本,7.9,10125,25.90%,46.30%,25.00%,2.20%,0.70%,3557
202,26933248,小戏骨：包青天之秦香莲与陈世美,2018,潘礼平,祁晟原/刘戴恩/释小松/陈荣达/余亚颖/杨知周/葛奕德/刘紫璇/周冉/开新傲/李俊豪/程子阳/万子晴/陈禹衡/姜巧慧/罗熙怡/蔡嘉诚/魏雨祺/高一杰/戴豪键/汤子豪/喻峰/张伊凡/徐雨旋/李冰城/杨梦瑶/周依萱/吴爽/叶思文/徐佳蕊/林立涵/卢亦豪/黄涵雨/张允钊/高锡华/齐森昊/欧家杜/郑树森/黄敬棋/姜米珈/赵紫彤/林宜婧,剧情/悬疑/儿童/历史/古装,汉语普通话,中国大陆,8,1308,28.80%,47.00%,21.20%,0.00%,3.00%,482
203,30282106,伊莱扎·施莱辛格：八零后 Iliza: Elder Millennial,2018,Steve Paley,Iliza Shlesinger,喜剧,英语,美国,7.9,1003,27.40%,42.60%,26.50%,3.00%,0.50%,311
204,30143853,金色荣耀 GOLD,2018,里马·卡蒂,阿克谢·库玛尔/穆尼·罗伊/库纳尔·卡波尔/阿米特·萨特/桑尼·考沙尔/安德鲁·哈维尔/曼吉特·辛格/库姆德潘特/马诺伊·阿南德/托比·阿尔莫/理查德·坎宁汉姆/Viineet Kumar/Nikita Dutta/Christopher James Burton/Varun Raj/Sam Succoi/Bhawsheel Sahni/Andrew Abbott/Hubertus Geller/安东尼·伊洛特,剧情/传记/运动,印地语,印度,7.7,732,28.90%,42.10%,21.10%,2.60%,5.30%,182
205,26756308,野名留史又如何 „Îmi este indiferent dacă în istorie vom intra ca barbari”,2018,拉杜·裘德,伊万娜·雅各布/亚历克斯·博格丹/亚历山德鲁·达比加/伊翁·里扎/克劳迪娅·耶利米亚/卡塔琳·安奇丁/伊翁·奥古蒂奴/伊琳卡·贝尔丘/达娜·布内斯库/阿德里安·乔弗伦克/爱德华·赛伦/博格丹·科特莱/拉里莎·克伦蒂亚努/莉莉安娜·吉塔/伊林卡·哈特纳/谢尔班·帕夫卢/加布里埃尔·斯巴修/索非亚·尼古拉斯库/米海·尼库列斯库,剧情/历史,罗马尼亚语,罗马尼亚 / 德国 / 保加利亚 / 法国 / 捷克,7.9,1672,25.10%,50.70%,21.20%,2.20%,0.80%,871
206,30347017,相信我：被诱拐的丽莎·麦克维 Believe Me: The Abduction of Lisa McVey,2018,Jim Donovan,凯蒂·道格拉斯/大卫·詹姆斯·艾略特/罗西弗·萨瑟兰/阿曼达·阿库里/克里斯·欧文斯/Bruno Verdoni/梅根·法伦布克/谢尔比·拜恩/Milton Barnes/亚历桑德拉·卡斯蒂略/妮卡·埃利奥特/Patrice Goodman/Kerry Griffin/Marvin Hinz/Kim Horsman,,英语,加拿大,8,335,24.70%,53.60%,18.90%,2.40%,0.30%,94
207,30345958,莫·阿米尔：我曾颠沛流离 Mo Amer: The Vagabond,2018,Stan Lathan,穆罕默德·阿米尔,喜剧/脱口秀,英语,美国,7.9,169,26.20%,46.80%,23.00%,1.60%,2.40%,42
208,30209395,安娜的战争 Война Анны,2018,阿列克谢·费多尔琴科,Marta Kozlova/Lyubov Vorozhtsova/Vladimir Sapin/Aleksandr Vakhov/康斯坦丁·埃土恩,剧情/战争,俄语 / 波兰语,俄罗斯,7.8,352,20.30%,54.10%,22.40%,2.80%,0.40%,78
210,30156987,马龙·韦恩斯：半醒不醒 Marlon Wayans: Woke-ish,2018,马库斯·雷波依,马龙·韦恩斯,喜剧,英语,美国,7.9,269,26.70%,47.10%,23.30%,1.40%,1.40%,75
211,27186358,笑傲昙天外传：宿命，双头风魔 曇天に笑う〈外伝〉〜宿命、双頭の風魔〜,2018,若野哲也,樱井孝宏/游佐浩二/津田健次郎/井上喜久子/能登麻美子/中村悠一/梶裕贵/代永翼/鸟海浩辅/大原沙耶香,动画,日语,日本,7.9,180,27.30%,43.20%,26.60%,1.40%,1.40%,44
213,27608423,周六夜现场：山姆·洛克威尔/Halsey Saturday Night Live Sam Rockwell/Halsey,2018,山姆·洛克威尔,山姆·洛克威尔/Halsey/比尔·默瑞/弗莱德·阿米森,喜剧,英语,美国,7.9,157,25.00%,46.30%,26.90%,0.90%,0.90%,59
214,35189983,妙女郎 Funny Girl,2018,Robert Delamere,谢里丹·史密斯/戴利尔斯·坎贝尔,音乐/歌舞,英语,英国,7.8,152,23.40%,47.60%,27.40%,0.80%,0.80%,65
215,30357153,皇家秘事 Royal Affairs,2018,Jade Li,Thomas Bestvater/Angelique Cavallari/Viktoria Klimmeck,,英语,德国,7.9,106,25.60%,50.00%,20.90%,2.30%,1.20%,30
216,30359218,猛犸山 Mammoth,2017,Ariel Heller,马库斯·亨德森/Brian Sacca/Nitya Vidyasagar,剧情,英语,美国,7.9,206,10.00%,73.30%,16.70%,0.00%,0.00%,55
217,26997978,交响诗篇 超进化2 ANEMONE 交響詩篇エウレカセブン ハイエボリューション,2018,京田知己,,动画,日语,日本,7.9,197,36.00%,35.40%,22.00%,1.20%,5.50%,64
