排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
382,35555139,妈，我回来了 Мама я дома,2021,弗拉基米尔·比托科夫,克谢尼娅·拉波波尔特/尤里·鲍里索夫/亚历山大·戈尔奇林/Natalya Pavlenkova/Ekaterina Shumakova,剧情,俄语,俄罗斯,6.9,188,5.20%,41.80%,45.80%,7.20%,0.00%,83
383,30456637,沿路而下 Way Down,2021,豪梅·巴拉格罗,弗莱迪·海默/阿斯特丽德·伯格斯-弗瑞斯贝/萨姆·赖利/利亚姆·坎宁安/何塞·科罗纳多/路易斯·托萨尔/埃米利奥·古铁雷斯·卡巴/阿克塞尔·施泰因/法米克·詹森/弗兰克·费斯/维森特·希尔/雷格·威尔森/克雷格·史蒂文森/亨特·特里梅恩/大卫·切弗斯/贾格布·迪森塔/托马斯·德尔·伊思塔/胡利奥·维莱斯/Simon Cohen/费兰·特拉萨/哈维尔·加里多·加西亚,动作/犯罪,英语 / 西班牙语,西班牙,6.9,17588,9.10%,34.80%,48.60%,6.50%,0.80%,4872
384,34852311,酸酸甜甜 새콤달콤,2021,李桂碧,张基龙/蔡秀彬/郑秀晶/赵汉哲/李宇济/柳善/李璟荣/朴哲民/郑熙泰/吴素贤/金美京/安吉江,爱情,韩语,韩国,6.9,6364,10.80%,32.90%,46.80%,7.90%,1.50%,2314
385,35311473,孤狼之血2 孤狼の血 LEVEL2,2021,白石和弥,松坂桃李/铃木亮平/村上虹郎/西野七濑/音尾琢真/早乙女太一/涩川清彦/斋藤工/中村梅雀/泷藤贤一/寺岛进/宇梶刚士/片濑梨乃/中村狮童/吉田钢太郎,剧情/犯罪,日语,日本,6.9,4210,10.90%,33.20%,46.20%,8.10%,1.60%,1435
386,35294919,小确幸地图 The Map of Tiny Perfect Things,2021,伊恩·塞缪尔斯,凯瑟琳·纽顿/凯尔·艾伦/约什·汉密尔顿/艾尔·马德里加尔/克莱奥·弗雷泽/乔雅·福克斯/Anna Mikami/Vanessa Padla/Teance Blackburn/Jermaine Harris/Lisa VanAmburg/Daniel Scott Lumpkin Jr./Lydia Houston/Lily Lumpkin/Emmett Ferguson/Douglas DeLisle,喜剧/爱情/奇幻,英语,美国,6.9,2998,11.60%,32.40%,46.90%,8.00%,1.10%,1106
387,35271841,内特拉姆 Nitram,2021,贾斯汀·库泽尔,卡赖伯·兰德里·琼斯/埃茜·戴维斯/安东尼·拉帕格利亚/朱迪·戴维斯/肖恩·基南/Annabel Marshall-Roth/Rick James/Ethan Cook,惊悚,英语,澳大利亚,6.9,4256,9.70%,36.60%,44.40%,7.60%,1.80%,1699
388,34450521,美少女战士Eternal 剧场版 后篇 劇場版 美少女戦士セーラームーンEternal 後編,2021,今千秋,三石琴乃/福圆美里/金元寿子/佐藤利奈/小清水亚美/伊藤静/野岛健儿/藤井雪代/大原沙耶香/前田爱/皆川纯子/广桥凉/中川翔子/村田太志/松冈祯丞/渡边直美/菜菜绪,动画,日语,日本,6.9,1113,16.30%,27.80%,44.60%,9.10%,2.20%,365
389,26961214,女孩和蜘蛛 Das Mädchen und die Spinne,2021,拉蒙·佐尔彻,亨丽埃特·肯夫里乌斯/Liliane Amuat/尤拉西纳·拉尔迪/Flurin Giger/安德烈·赫尼克/Ivan Georgiev/Dagna Litzenberger-Vinet/丽亚·德雷格/莎宾·蒂莫提欧/Birte Schnöink/Yuna Andres/Ella Gfeller/Dorian Heiniger/Margherita Schoch/Philippe Schuler,剧情,德语,瑞士,7,1880,8.90%,43.00%,37.00%,9.40%,1.70%,988
390,34884700,蓝海奇迹 Blue Miracle,2021,Julio Quintana,丹尼斯·奎德/雷蒙德·克鲁斯/吉米·冈萨雷斯/Nathan Arenas,传记,英语,墨西哥,6.9,633,11.10%,33.80%,46.40%,6.30%,2.40%,194
391,35374750,我们的故事之沉默的年代2,2021,梁智强,李国煌/程旭辉/许瑞奇/陈俊铭/萨米·优素夫/薛素丽/陈美心/李博翔/林昀憓/叶慧馨/廖永谊/刘怡伶/蔡浩洋,剧情/喜剧,汉语普通话 / 英语 / 马来语 Malay / 泰米尔语,新加坡 Singapore,6.9,171,15.20%,28.30%,46.20%,6.90%,3.40%,46
392,35299876,抵抗的风景 Pejzaži otpora,2021,玛尔塔·波皮沃达,,剧情,塞尔维亚-克罗地亚语,塞尔维亚 / 德国 / 法国,6.9,189,12.90%,31.90%,46.60%,6.10%,2.50%,115
393,35190759,最后的告别,2021,张中臣,王耀德/李志刚/罗梦思,剧情,汉语普通话,中国大陆,7,537,16.10%,30.60%,41.90%,8.10%,3.20%,198
394,30465538,法兰西 France,2021,布鲁诺·杜蒙,蕾雅·赛杜/布朗什·加丁/班哲明·比欧雷/Emanuele Arioli/茱莉安·柯勒,剧情/喜剧,法语 / 德语 / 英语,法国 / 德国 / 意大利 / 比利时,6.9,9382,9.80%,36.20%,43.20%,9.10%,1.60%,4290
395,35426258,弱势角色友崎君 OVA2 弱キャラ友崎くん OVA2,2021,柳伸亮,金元寿子/长谷川育美/前川凉子,动画,日语,日本,6.8,141,17.90%,21.10%,47.20%,13.00%,0.80%,29
396,35510327,春原的竖笛 春原さんのうた,2021,杉田协士,荒木知佳/新部聖子/金子岳憲/伊東沙保/能島瑞穂/日高啓介/名児耶ゆり/北村美岬/黒川由美子/深澤しほ/安楽涼/大須みづほ,剧情,日语,日本,6.8,266,8.70%,31.80%,51.30%,7.70%,0.50%,110
397,35573989,天空 Небо,2021,伊戈尔·科皮洛夫,伊戈尔·别特连科/玛丽亚·米罗诺娃/伊凡·巴塔列夫/瑟吉·古班诺夫/德米特里·布洛欣/伊利亚·诺斯科夫/德米特里·弗拉斯金/谢尔盖·扎尔科夫/亚历山大·布哈罗夫/瓦西里·巴什马科夫/纳扎尔`杰尼索夫/安德烈·弗洛洛夫/格里戈利·涅克拉索夫/阿纳托利·科特/阿尔斯兰·穆尔扎别科夫/赛多·库班诺夫/阿拉·伊明兹瓦/索尼娅·普里斯,剧情/传记/战争,俄语,俄罗斯,6.9,3884,13.40%,31.40%,44.60%,8.70%,1.90%,1259
398,35016047,致那些得不到保护的人 護られなかった者たちへ,2021,濑濑敬久,佐藤健/阿部宽/清原果耶/林遣都/永山瑛太/绪形直人/吉冈秀隆/倍赏美津子/岩松了/波冈一喜/奥贯薫/井之胁海/宇野祥平/黑田大辅/西田尚美/千原靖史/原日出子/鹤见辰吾/三宅裕司,剧情/犯罪,日语,日本,6.8,1855,8.60%,30.00%,52.90%,7.40%,1.10%,755
399,35315296,第63届格莱美奖颁奖典礼 The 63rd Annual Grammy Awards,2021,哈密什·汉密尔顿,特雷弗·诺亚,真人秀,英语,美国,6.9,238,16.40%,32.30%,34.90%,10.60%,5.80%,95
400,35207944,香辣意面 ペペロンチーノ,2021,丸山拓也,草彅刚/国村隼/吉田羊/矢田亚希子/富田望生/一色洋平/齊藤夢愛/苍波纯,剧情,日语,日本,6.9,164,11.60%,29.70%,52.90%,4.30%,1.40%,63
401,35428957,外界噪音 Outside Noise,2021,泰德·芬特,,剧情,德语 / 英语,德国 / 韩国 / 奥地利,6.8,70,3.50%,42.10%,45.60%,7.00%,1.80%,39
402,34953757,小尸体 Piccolo Corpo,2021,劳拉·萨玛妮,Celeste Cescutti/Ondina Quadri,剧情,意大利语,意大利 / 法国 / 斯洛文尼亚,6.9,77,6.10%,40.90%,45.50%,7.60%,0.00%,39
403,35384289,肉罢不能 Barbaque,2021,法布里斯·厄布埃,玛琳娜·佛伊丝/法布里斯·厄布埃/让-弗朗索瓦·凯雷/Lisa Do Couto Texeira/维尔日妮·奥克/维克多·梅特莱特/Stéphane Soo Mongo/Nicolas Lumbreras/Alexia Chardard/Franck Migeon/Colette Sodoyez/Ted Etienne/罗宾·希纳西/Alexis Pujol/Tom Pezier/Christophe Hondelatte,喜剧/恐怖,法语,法国,6.9,5226,7.80%,34.90%,50.90%,5.20%,1.20%,1931
404,35243066,海岬的迷途之家 岬のマヨイガ,2021,川面真也,芦田爱菜/粟野咲莉/Takuya Tasso/大竹忍,动画,日语,日本,7,2103,11.30%,33.70%,48.50%,5.40%,1.00%,802
405,35422745,飞行员 Лётчик,2021,列纳特·达夫列吉亚罗夫,Michael Ihnow/斯蒂芬·韦尔克/彼得·费奥多罗夫,战争,俄语,俄罗斯,6.9,1335,9.10%,34.90%,49.20%,5.30%,1.50%,343
406,35514783,裙子剪刀布,2021,吴瑕,高照清雅/窦新豪/吴超/孔宋今/蒋欣悦/陈帅/曹炳琨/刘陆/李梦男,剧情,汉语普通话,中国大陆,6.9,665,13.10%,41.40%,26.30%,17.20%,2.00%,277
407,35382350,春天 Spring,2020,Alexandra Swarens,Maalik Evans/Alexandra Swarens/Emma Maddock,剧情,英语,美国,6.8,192,13.40%,26.80%,46.30%,12.80%,0.60%,69
408,35251241,韦素山丘的学校 Una escuela en Cerro Hueso,2021,巴塔妮娅·卡帕托,Clementina Folmer/玛拉·贝什泰利/Pablo Seijo/Irene Zequin/Ariel Núñez/Mónica Núñez/Carla Rucitti/Viviana Taus,剧情/儿童,西班牙语,阿根廷,6.9,173,10.90%,34.70%,45.60%,6.80%,2.00%,79
409,34963461,巴马科的扭转 Twist à Bamako,2021,罗贝尔·盖迪吉昂,斯特凡·巴克/Alice Da Luz/Saabo Balde/Bakary Diombera/Ahmed Dramé/Diouc Koma/Miveck Packa/Issaka Sawadogo/Youssouf Djoara Mbadi/Abdoulaye Diakhaté/Roger Sallah/Gaëlle Hottmongo/Aïcha Dramé/Abou Alassane Niang/Alassane Gueye,剧情/历史,法语,法国 / 加拿大 / 塞内加尔,6.8,102,9.50%,32.10%,48.80%,9.50%,0.00%,52
410,35317543,复仇后酬劳入账 Seperti Dendam Rindu Harus Dibayar Tuntas,2021,艾德温,拉迪雅·切丽尔/马丁·廖/Sal Priadi,剧情,印尼语 Indonesian,印度尼西亚,6.8,81,4.30%,40.60%,47.80%,7.20%,0.00%,47
411,35296487,科西嘉的夏天 I comete,2021,帕斯卡·塔纳提,让-克里斯托夫·弗里/帕斯卡·塔纳提/塞德里克·阿皮耶托,,法语,法国,6.9,74,6.90%,39.70%,43.10%,10.30%,0.00%,34
412,35685660,2021去死 Death to 2021,2021,Jack Clough,休·格兰特/刘玉玲/戴安·摩根/崔茜·尤玛/萨姆森·卡约/乔·基瑞/斯托卡特·詹宁/威廉·杰克森·哈珀/克里斯汀·米利欧缇/尼克·穆罕默德,喜剧,英语,美国,6.9,7482,9.80%,36.60%,46.40%,5.70%,1.60%,3142
413,35675094,圣诞末班车 Last Train to Christmas,2021,朱利安·坎普,麦克·辛/娜塔莉·伊曼纽尔/加利·艾尔维斯/米娅·麦肯纳·布鲁斯/索菲·西蒙特/Robin Askwith/约翰·汤姆森/Natalie Mitson/安娜·伦德伯格/Edward Harrison/希安纳德·格雷戈里/劳拉·埃弗兰/George Hannigan/Anna Bolton/山缪尔·洛根,奇幻,英语,英国,6.9,180,14.00%,32.00%,43.30%,8.00%,2.70%,57
414,30435124,白蛇2：青蛇劫起,2021,黄家康,唐小喜/歪歪/魏超/赵铭洲/郑小璞/马程/宋旭晨/邱秋/张凯/徐佳琦/关帅/张碧玉/张喆/杨天翔/宝木中阳/林强,动画/奇幻/冒险,汉语普通话,中国大陆,6.8,345160,10.60%,35.10%,41.70%,10.70%,1.80%,155281
415,25909236,致命感应 Malignant,2021,温子仁,安娜贝拉·沃丽丝/麦蒂·哈森/吴宇卫/米歇尔·沃特/麦肯娜·格瑞丝/珍·路易莎·凯利/苏珊娜·汤姆森/杰克·阿贝尔/杰奎琳·麦根斯/克里斯蒂安·克莱门松/梅塞德斯·科隆/英格丽•温/乔恩·李·布罗迪/保拉·马绍尔/佐伊·贝尔/娜塔莉·萨福兰/迈克·门德兹/雷·蔡斯/帕翠西娅·维拉奎兹/麦迪逊·沃尔夫/安迪·比恩/帕特里克·考克斯/蕾妮·戴蒙德/玛丽娜·马泽帕/基诺·蒙特斯诺斯/Ruben Pla/Amir AboulEla,悬疑/恐怖,英语,美国 / 中国大陆,6.8,71713,5.70%,36.50%,48.40%,8.50%,0.90%,26685
416,26703121,黑白魔女库伊拉 Cruella,2021,克雷格·吉勒斯佩,艾玛·斯通/艾玛·汤普森/乔尔·弗莱/保罗·沃尔特·豪泽/约翰·麦克雷/艾米丽·比查姆/马克·斯特朗/凯万·诺瓦克/柯尔比·豪威尔-巴普蒂斯特/詹米·德米特鲁/尼亚姆·林奇/比莉·加德斯登/安德鲁·梁/艾德·伯奇/迪伦·洛/保罗·巴泽利/亚伯拉罕·波波拉/里奥·比尔/妮妮特·芬奇/莎拉·克劳登/阿斯玛拉·加布里埃/汤姆·特纳/托马斯·派登/克里斯·雷曼/安部春香/珍妮特·亨弗瑞/杰奎琳·陈/赫梅尔妮·加利福德/彼得·辛格/保罗·乔杜里/蒂姆·斯蒂德/乔舒亚·希尔/简·豪/杰拉丁·菲茨杰拉德/蒂珀·塞弗特·克利夫兰/吉安尼·卡尔切蒂/贝恩·科拉科/妮科尔·亨布拉,喜剧/犯罪,英语,美国,6.8,171781,7.60%,35.40%,49.20%,7.10%,0.80%,64218
417,34962956,缉魂 緝魂,2021,程伟豪,张震/张钧甯/孙安可/李铭顺/张柏嘉/林晖闵/古斌/吕雪凤/林鹤轩/吴志庆/张哲豪,科幻/悬疑/惊悚/犯罪,汉语普通话 / 闽南语 / 英语,中国大陆 / 中国台湾,6.8,192846,6.70%,38.90%,45.40%,7.80%,1.10%,75721
418,34981939,偷窥者 The Voyeurs,2021,迈克尔·莫汉,西德妮·斯威尼/贾斯蒂斯·史密斯/本·哈迪/刘承羽/Katharine King So/Cait Alexander/Caitlyn Sponheimer/Daniel Grogan/Madelline Harvey/Sarah Donna/Noah Parker/Emily Shelton/Blessing Adedijo/Jillian Harris/Jimmy Caspeur,惊悚,英语,美国,6.8,18883,8.60%,32.90%,49.70%,7.70%,1.10%,6033
419,35477218,怪奇宅 괴기맨숀,2021,赵巴伦,盛骏/金弘波/金宝罗/金在华/朴素珍/徐贤宇,惊悚/恐怖,韩语,韩国,6.8,31574,8.70%,33.40%,47.20%,9.10%,1.60%,10362
420,27056396,宝贝老板2 The Boss Baby: Family Business,2021,汤姆·麦格拉思,亚历克·鲍德温/詹姆斯·麦斯登/艾米·塞德丽丝/阿丽亚娜·格林布拉特/杰夫·高布伦/伊娃·朗格利亚/詹姆斯·麦格拉思/吉米·坎摩尔/丽莎·库卓/拉斐尔·亚历杭德罗/塞雷妮蒂·瑞恩·布朗/大卫·索伦/詹姆斯·雷恩/戴维·P·史密斯/汤姆·麦格拉思/沃尔特·道恩/阿普里尔·劳伦斯/迈尔斯·克里斯托弗·巴克什/琳娜·泽格,喜剧/动画,英语,美国,6.8,9643,11.70%,28.60%,48.80%,9.20%,1.70%,2750
421,30186542,错视画的利牙 騙し絵の牙,2021,吉田大八,大泉洋/松冈茉优/佐藤浩市/宫泽冰鱼/池田依来沙/中村伦也/佐野史郎/木村佳乃/斋藤工/坪仓由幸/和田聪宏/中川雅也/冢本晋也/国村隼/小林聪美,剧情,日语,日本,6.9,1193,8.70%,34.80%,48.80%,5.90%,1.80%,404
422,30391270,小镇缉凶 The Dry,2020,罗伯特·康诺利,艾瑞克·巴纳/吉娜薇·欧瑞丽/基尔·奥唐纳/约翰·波尔森/朱丽娅·布莱克/布鲁斯·斯宾斯/威廉·扎帕/马特·纳夫莱/詹姆斯·弗兰切威勒/杰里米·林赛·泰勒/乔·克洛塞克/碧比·贝登科特/克劳德·斯科特-米歇尔/山姆·科利特/Miranda Tapsell,剧情,英语,澳大利亚 / 美国,6.8,3423,7.20%,34.30%,49.30%,7.80%,1.50%,1162
423,34797212,致所有的男孩：爱你永远 To All The Boys: Always And Forever,2021,迈克尔·费穆格纳瑞,拉娜·康多/诺亚·琴蒂内奥/玛德琳娜·亚瑟/埃米利娅·巴拉纳茨/莎拉尤·拉奧/丽莎·杜鲁普/莫莉·格雷斯/C.恩斯特·哈斯/乔伊·帕切科/贾娜尔·帕里希/里什·沙阿/莫莫娜·塔玛达/琼·B·王尔德/Danielle Brokopp/Anisha Cheema/Chloe Simone Crawford/Mariesa Crouse/Michael Delleva/Kayla Deorksen/Katie Do/Sarah Formosa,喜剧/爱情,英语,美国,6.8,5651,12.70%,28.50%,48.40%,9.00%,1.50%,2162
424,34432459,人人都在谈论杰米 Everybody's Talking About Jamie,2021,乔纳森·巴特尔,麦克斯·哈伍德/理查德·E·格兰特/莎朗·豪根/莎拉·兰卡夏尔/拉尔夫·伊内森/塞缪尔·博顿利/丽塔·梅/夏洛蒂·索尔特/阿迪勒·阿赫塔尔/约翰·麦克雷/露丝·霍洛克斯/莱顿·威廉姆斯/黄芬芬/尼克·欧文福特/Lauren Patel/Shobna Gulati/Ramzan Miah/Zane Alsaroori/Zion Battles/Gareth Joyner/Alex Anstey/Daniel Wallace/Dannie Pye,剧情/同性/歌舞,英语,英国 / 美国,6.8,642,13.10%,26.70%,48.90%,8.90%,2.40%,230
425,35200258,魅杀 Haseen Dillruba,2021,Vinil Mathew,塔丝·潘努/维金兰特·马西/汉西卡·莫瓦妮/Harsh Chhaya/哈什瓦汉·拉纳/Mayank Kumar Mishra,悬疑/犯罪,印地语,印度,6.7,1325,9.40%,30.90%,48.70%,9.60%,1.50%,370
426,26867808,伯格曼岛 Bergman Island,2021,米娅·汉森-洛夫,薇姬·克里普斯/蒂姆·罗斯/米娅·华希科沃斯卡/安德斯·丹尼尔森·李/Joel Spira/Gabe Klinger/Wouter Hendrickx/Oscar Reis/Grace Delrue/Felix Berg/Clara Strauch/Teodor Abreu/Jonas Larsson Grönström,剧情,英语,法国 / 瑞典 / 德国,6.8,2907,8.30%,34.40%,47.80%,7.90%,1.50%,1342
427,34904684,阿赫德的膝盖 הברך,2021,那达夫·拉皮德,阿夫沙洛姆·波拉克/努尔·菲巴克/内塔·罗斯/Oded Menaster/Oded Azulay/Michal Benkovitz Sasu/Roni Boksbaum/Pnina Bradt Tzedaka/Itay Dalumi/Lidor Edri/Itay Elal/Amit Elimetelech/Mili Eshet/Rony Gammer/Yahel Hayat/Raviv Hecht/Yoram Honig,剧情,希伯来语,法国 / 以色列 / 德国,6.8,1041,12.50%,33.60%,39.40%,11.40%,3.10%,460
428,33424499,美国叛徒：轴心莎莉的审判 American Traitor: The Trial of Axis Sally,2021,麦克·鲍力施,梅多·威廉姆斯/阿尔·帕西诺/卡尔斯腾·诺尔加拉德/斯温·特梅尔/米彻·佩勒吉/杰弗里·霍尔斯曼/托马斯·克莱舒曼/约翰·D·希克曼/卡洛斯·李尔/贾斯珀·鲍力施/麦克·鲍力施/拉拉·肯特/杰西·麦金尼/Brian Dean Rittenhouse/John Cassarino/Sewell Whitney/Julián Garnik/Marcus Rafinski/Don Castor,剧情,英语,美国,6.8,1465,11.10%,32.40%,46.00%,8.20%,2.30%,447
429,30447440,Soho区惊魂夜 Last Night in Soho,2021,埃德加·赖特,托马辛·麦肯齐/安雅·泰勒-乔伊/马特·史密斯/黛安娜·里格/丽塔·塔欣厄姆/迈克尔·阿乔/特伦斯·斯坦普/山姆·克拉弗林/科林·梅斯/西诺薇·卡尔森/洁西·梅·李/卡西厄斯·纳尔逊/丽贝卡·哈罗德/艾米·卡塞塔利/宝琳·麦克林/乔什·扎雷/伊丽莎白·贝林顿/詹姆斯·菲尔普斯/奥利弗·菲尔普斯/保罗·布赖特威尔/威尔·罗杰斯/安德鲁·比克内尔/亚当·索普/迈克尔·米尔斯/玛格丽特·诺兰/卢克·霍普/迈克尔·吉普森/莉莎·麦格里利斯/艾尔·罗伯茨/德里克·李/Jacqui-Lee Pryce/Alan Mahon/Connor Calland,悬疑/恐怖,英语,英国,6.8,34153,9.50%,32.90%,45.30%,10.40%,1.90%,13317
430,35064726,结婚计念日 Long Story Short,2021,约什·劳森,拉菲·斯波/Zahra Newman/钱信伊/德娜·卡普兰/诺妮·哈泽赫斯/约什·劳森/Cheyenne Gunn/Amelia Scurrah/Genevieve Vasdeva/Jordan Lawson,喜剧/爱情,英语,澳大利亚,6.8,849,11.90%,31.80%,45.10%,8.90%,2.30%,235
431,35299584,贝尔法斯特 Belfast,2021,肯尼思·布拉纳,裘德·希尔/凯特瑞娜·巴尔夫/詹米·多南/朱迪·丹奇/塞伦·希德/科林·摩根/刘易斯·麦卡斯基/乔西·沃克/弗蕾娅·耶茨/内萨·埃里克森/查理·巴纳德/弗兰基·黑斯廷斯/马伊雷德·泰尔斯/卡奥兰·麦卡锡/小伊恩·邓尼特/迈克尔·马罗尼/罗拉·麦克唐纳/艾莉·康德伦/图尔洛夫·科维里/杰拉德·霍兰/康纳·麦克尼尔/约翰·塞森斯/马克·哈德菲尔德/克莱尔·阿什顿/萨克·霍兰/欧拉·麦克唐纳,剧情,英语,英国,6.9,9705,11.00%,34.40%,43.60%,9.40%,1.60%,4452
432,27009153,美国：一部电影 America: The Motion Picture,2021,Matt Thompson,查宁·塔图姆/西蒙·佩吉/朱迪·格雷尔/鲍比·莫尼汉/安珀·纳什/劳尔·特鲁希洛/戴夫·卡拉汉姆/安迪·萨姆伯格/杰森·曼楚克斯/威尔·福特/Matt Yates/Killer Mike/Kevin Gillese/Z. Gillispie/Megan Leahy/Mike Schatz/Christian Danley/Cris Gray,喜剧/动作/动画,英语,美国,6.8,936,11.00%,35.00%,41.00%,9.30%,3.70%,301
433,34954372,狼与狮子 Le loup et le lion,2021,吉勒斯·戴·迈斯特,莫利·库斯/格雷厄姆·格林/查理·卡里克/瑞斯·斯莱克/丹尼尔·布罗克/普兰·德梅斯特/玛丽莲·迪恩-罗比齐/弗兰克·萧宾/贝莉·塞恩,家庭/冒险,法语 / 英语,法国 / 加拿大,6.9,619,14.40%,28.90%,46.00%,9.00%,1.70%,188
434,35173912,琴茧 いとみち,2021,横浜聪子,驹井莲/丰川悦司/黑川芽以/横田真悠/中岛步/古坂和仁/宇野祥平/西川洋子,剧情,日语,日本,6.7,373,4.00%,33.10%,54.80%,7.70%,0.40%,131
435,35460422,怒火难平 Nayattu,2021,Martin Prakkat,Kunchacko Boban/Joju George/Nimisha Sajayan,惊悚,马拉雅拉姆语,印度,6.8,93,12.50%,33.80%,41.30%,8.80%,3.80%,36
436,30294319,冒名之肤 Passing,2021,丽贝卡·豪尔,泰莎·汤普森/鲁丝·内伽/安德烈·霍兰/比尔·坎普/格本加·阿金纳格贝/安托瓦内特·克罗-拉杰西/亚历山大·斯卡斯加德/Justus Davis Graham/Ethan Barrett/Ashley Ware Jenkins/Stu S. Becker/Tom White/Margaret Daly/Kerry Flanagan/Buzz Roddy/桃乐丝·麦卡锡,剧情,英语,美国,6.8,2378,7.70%,34.50%,48.70%,7.40%,1.70%,901
437,35288810,草莓公馆 Strawberry Mansion,2021,肯塔克·奥德利,里德·伯尼/康斯坦斯·舒尔曼/肯塔克·奥德利/格雷丝·格洛威克/艾伯特·伯尼/Penny Fuller/Linas Phillips/Ephraim Birney,冒险,英语,美国,6.9,150,12.90%,33.10%,41.90%,8.10%,4.00%,63
438,27605105,玉面情魔 Nightmare Alley,2021,吉尔莫·德尔·托罗,布莱德利·库珀/凯特·布兰切特/鲁妮·玛拉/托妮·科莱特/威廉·达福/理查德·詹金斯/朗·普尔曼/玛丽·斯汀伯根/大卫·斯特雷泽恩/保罗·安德森/霍特·麦克卡兰尼/小克利夫顿·克林斯/蒂姆·布雷克·尼尔森/吉姆·比弗/大卫·休莱特/拉娜·珍·科洛斯特奇/黛安·巴查尔/德鲁·尼尔森/罗蜜娜·鲍尔/马克·波维内利/提姆·波斯特/林登·波尔科/丹尼·沃/尼尔·怀特利/曼迪·麦克斯韦/杰夫·拉斯基/迪索·拉莫斯/辛西娅·罗恩,剧情/悬疑/犯罪,英语,美国,6.8,25345,7.40%,33.60%,50.60%,7.60%,0.70%,9778
439,35382942,月八日记 Diários de Otsoga,2021,Maureen Fazendeiro,克里斯塔·法亚特/卡里托·科塔/约阿·凯撒·蒙泰罗,剧情,葡萄牙语,葡萄牙,6.8,1058,6.60%,39.90%,42.60%,9.30%,1.60%,454
440,35028512,最后一场胶片电影放映 Last Film Show,2020,宾·纳伦,Rahul Koli/Richa Meena/Bhavesh Shrimali/Dipen Raval/Tia Sebastian/Shoban Makwa/Bhavin Rabari/Vikas Bata/Vijay Mer/Kishan Parmar,剧情,古吉拉特语,印度 / 法国,6.8,137,7.80%,39.80%,38.80%,13.60%,0.00%,61
441,34888057,甘草披萨 Licorice Pizza,2021,保罗·托马斯·安德森,阿拉娜·哈伊姆/库珀·霍夫曼/斯凯勒·吉桑多/玛丽·伊丽莎白·埃利斯/约翰·迈克尔·辛吉斯/克斯汀·埃伯索尔/哈里特·桑塞姆·哈里斯/西恩·潘/汤姆·威兹/布莱德利·库珀/瑞恩·赫芬顿/内特·曼/本·萨弗迪/约瑟夫·克罗斯/丹妮尔·哈伊姆/埃斯特·哈伊姆/莫迪·哈伊姆/唐娜·哈伊姆/玛娅·鲁道夫/约翰·C·赖利/艾玛·杜蒙特/萨沙·斯皮尔伯格/德莱纳·米切尔/利兹·卡科斯基/泰勒·杨/Josh Monkarsh/马克斯·米切尔/Tim Conway Jr./伊亚娜·哈雷/艾米莉·奥尔索斯/克雷格·斯塔克/雷·蔡斯/可可·索伦/伊莎贝尔·库斯曼/雷·尼科尔森/贾亮/Harrison Bray/Will Angarola/Dexter Demme/River Cornwell/James Kelley/Dorie Samovitz/Savannah Ioakimedes/Adam Somner/Joshua Carl Allen/Karissa Reynafarje/Anna Cordell/Griff Giacchino,剧情/喜剧,英语,美国 / 加拿大,6.8,19751,9.70%,33.40%,45.90%,9.40%,1.60%,8953
442,35605464,2021最美的夜bilibili晚会,2021,陈铭,陈铭/谢楠/杭州爱乐乐团/上海歌剧院合唱团/马克西姆·姆尔维察/李延亮/郭森/曾小敏/倪九涛/陶阳/阿云嘎/阿肆/杨魏玲花/曾毅/冯提莫/郭采洁/刘瑾睿/杨默依/郁一凡/余梓桾/张子薇/郑闯/朱恩池/郭顶/黄霄雲/梁汉文/莫西子诗/许嵩/薛之谦/叶音/张博/周深/张晚意/对比度人生乐团/二十四伎乐/国风喵喵咪/鼓手万万/墨韵/潘杭苇/一枚爱唱歌的蛋/艺萱二胡/在下河伯/icon/刘青松/魏博涵/刘嘉裕/孙权/沙一汀/钟祺/赵辰龙/白鲨乐队/棱镜乐队/蔡力豪/刘添祺/汪世伟/吴峥/杨桐/张雨晴/张艺兴,音乐/歌舞/真人秀,汉语普通话,中国大陆,6.7,4666,11.10%,34.20%,40.10%,10.20%,4.40%,2599
443,35510833,世界奇妙物语 2021秋季特别篇 世にも奇妙な物語'21秋の特別編,2021,山内大典,森七菜/赤楚卫二/桐谷健太/山口纱弥加/与田祐希/堀未央奈/坂口涼太郎/柳俊太郎/时任勇气/奥平大兼/仓悠贵/野波麻帆/长谷川朝晴,恐怖,日语,日本,6.8,3853,8.70%,32.10%,50.40%,7.60%,1.20%,1662
444,34966994,酒鬼奶奶 Juniper,2021,马修·塞维尔,夏洛特·兰普林/马尔顿·索克斯/乔治·费瑞尔/Edith Poor/Carlos Muller/Tane Rolfe/Cameron Carter-Chan/Alexander Sharman,剧情,英语,新西兰,6.9,816,12.40%,30.10%,47.80%,8.00%,1.70%,284
