排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
226,35207747,教育 Education,2020,史蒂夫·麦奎因,约翰·博耶加/史蒂夫·图森特/吉姆·斯图格恩/斯蒂芬·鲍克思/夏兰·欧文斯/卡鲁姆·卡拉汉/乔伊·理查德森/娜奥米·阿基/Kenyah Sandy/夏琳·怀特/丹尼尔·弗朗西斯/Tyrone Huntley/Martin Portlock/Marina Hayter/Conor Lowson/Eddie-Joe Robinson/Nathan Vidal/Robert Godley-Harrod/Roshawn Hewitt,剧情,英语,美国 / 英国,7.5,131,17.10%,39.00%,43.80%,0.00%,0.00%,43
227,34996019,小书痴的下克上 OVA 『本好きの下剋上』外伝,2020,本乡满,,动画/奇幻,日语,日本,7.5,99,20.50%,42.20%,32.50%,3.60%,1.20%,19
228,35460062,温柔女人 Claire Andrieux,2020,奥利维尔·亚罕,Jeanne Rosa/Thomas Vandenberghe/埃玛·德·科内/亚尼克·雷乃/Christine Brücher/米歇尔·维耶尔莫/奥利维亚·罗斯/Pierre-Benoist Varoclier/马克·弗赖兹/Stéphane Brel/Damien Mongin/多米尼克·恩格哈特/Jean-Louis Garçon/Arnaud Stéphan/Jean-Philippe Davodeau,剧情/喜剧/爱情,法语 / 英语,法国,7.5,98,23.50%,31.80%,41.20%,3.50%,0.00%,42
229,34882853,家长会 Parents d'élèves,2020,诺米·萨格雷欧,樊尚·德迪安/卡梅丽雅·乔丹娜/Oscar Pauleau/Alix Poisson/萨米尔·盖丝米/安娜·沙利耶/Emmanuelle Bougerol/艾米丽·加瓦·卡恩/海伦娜·苏贝兰德/Eric Verdin/Lomani Mondoga/Noé Sobelman/Maël Rouin Berrandou/Eve Saglio-Dru Taylor/Anna Weil,喜剧,法语,法国,7.5,94,22.70%,34.70%,38.70%,2.70%,1.30%,44
230,35284463,杰尼斯跨年演唱会2020-2021 ジャニーズカウントダウン2020-2021,2020,加藤智章,村上信五/NEWS/関ジャニ∞/KAT-TUN/Hey! Say! JUMP/Kis-My-Ft2/Sexy Zone/A.B.C-Z/ジャニーズWEST/King & Prince/SixTONES/Snow Man,音乐/真人秀,日语,日本,7.5,128,18.20%,45.50%,30.70%,4.50%,1.10%,59
231,34907413,夏季之白 Blanco de Verano,2020,罗德里戈·鲁伊斯·帕特森,Adrián Ross/Sophie Alexander-Katz/Fabián Corres,,西班牙语,墨西哥,7.5,90,10.80%,59.50%,25.70%,2.70%,1.40%,50
232,34918950,我的小小国度 Petit pays,2020,埃里克·巴比尔,让-保罗·卢弗/Djibril Vancoppenolle/Dayla De Medina,剧情/儿童,法语,法国 / 比利时,7.5,65,13.00%,53.70%,29.60%,3.70%,0.00%,24
233,33591810,无声 소리도 없이,2020,洪宜廷,刘亚仁/刘在明/文胜雅/林姜成/李海云/刘成柱/金子英/金汉娜,喜剧/犯罪,韩语,韩国,7.4,58908,15.20%,44.90%,35.50%,3.80%,0.50%,18036
234,30182726,狩猎 The Hunt,2020,克雷格·卓贝,贝蒂·吉尔平/希拉里·斯万克/艾玛·罗伯茨/贾斯汀·哈特雷/伊克·巴里霍尔兹/格伦·豪尔顿/埃米·马迪根/梅肯·布莱尔/特瑞·韦伯/斯蒂芬·考特尔/韦恩·杜瓦尔/J.C.麦肯泽/里德·伯尼/汉斯·马雷罗/胡安·贾斯帕/汉娜·艾琳/吉姆·克洛克/西尔维娅·格雷丝·克里姆/迪恩·J·韦斯特/内德·尤瑟夫/伊桑·苏普利,动作/惊悚,英语 / 阿拉伯语,美国 / 日本,7.4,132541,15.10%,43.90%,36.30%,4.10%,0.60%,39746
235,34869495,海边的异邦人 海辺のエトランゼ,2020,大桥明代,村田太志/松冈祯丞/岛村侑/伊藤加奈惠/仲谷明香/佐藤花/坂木孝辅/竹内惠美子/樱井优辉/稻川英里/鸣海龙明/橘龙丸/熊谷健太郎/仪武祐子/天海由梨奈/水野朔/上西哲平/白石兼斗/加藤涉,爱情/动画/同性,日语,日本,7.4,11125,21.20%,36.30%,33.60%,7.40%,1.50%,4606
236,34603816,温蒂妮 Undine,2020,克里斯蒂安·佩措尔德,葆拉·贝尔/弗兰茨·罗戈夫斯基/玛丽安·扎瑞/雅各布·马琛茨/安妮·拉特-波利/拉斐尔·斯塔霍维亚克/José Barros/Julia Franz Richter/格洛丽娅·安德雷斯·德·奥利维拉/Enno Trebs/Christoph Zrenner/Stefan Walz/Bita Steinjan,剧情/爱情,德语 / 英语,德国 / 法国,7.4,23456,14.30%,45.60%,35.20%,4.20%,0.80%,10451
237,34848458,你的眼睛在追问 きみの瞳が問いかけている,2020,三木孝浩,吉高由里子/横滨流星/矢部享祐/田山凉成/野间口彻/奥野瑛太/町田启太/风吹淳/般若/坂之上茜/森宽和,爱情,日语,日本,7.4,6147,16.90%,41.30%,36.90%,4.30%,0.50%,2816
238,30346880,银行家 The Banker,2020,乔治·诺非,安东尼·麦凯/塞缪尔·杰克逊/尼古拉斯·霍尔特/杰西·厄舍/科尔姆·米尼/保罗·本-维克托/格雷戈里·艾伦·威廉斯/迈克尔·哈尔尼/尼娅·朗/泰勒·布莱克/罗达·格里菲丝/吉尔·简·克莱门茨/杰森·戴维斯/克雷格·韦茨巴赫尔/克里斯·加恩/大卫·马尔登那多/格拉伦·布莱恩特·班克斯/杰伦·戈登/扎克·哈内尔/卡梅伦·布鲁姆布罗/詹姆斯·杜蒙特/Daniel Johnson,剧情/传记,英语,美国,7.4,45036,9.00%,52.40%,36.60%,1.90%,0.10%,14496
239,34958728,无邪 شیطان وجود ندارد,2020,穆罕默德·拉索罗夫,Mahtab Servati/Kaveh Ahangar/Alireza Zareparast/Shahi Jila/Shaghayegh Shoorian/Salar Khamseh/Ehsan Mirhosseini/Darya Moghbeli/Baran Rasoulof/Mohammad Seddighimehr/Mohammad Valizadegan/Jila Shahi,剧情,波斯语,伊朗 / 捷克 / 德国,7.3,2680,17.60%,41.20%,34.20%,5.30%,1.70%,1136
240,34969022,你永远比那些家伙年轻 君は永遠にそいつらより若い,2020,吉野龙平,佐久间由衣/奈绪/笠松将/小日向星一/葵扬/森田想,剧情,日语,日本,7.4,4153,17.00%,42.90%,35.70%,3.80%,0.50%,1664
241,34869441,超新星 Supernova,2020,哈里·麦昆,科林·费尔斯/斯坦利·图齐/皮帕·海伍德/彼得·麦昆/妮娜·马林/伊恩·德赖斯代尔/莎拉·伍德沃德/詹姆斯·德雷福斯/洛丽·坎贝尔/丹妮卡·埃切尔斯/哈勒玛·侯赛因/朱莉·汉南/约翰·艾伦·罗伯茨,爱情/同性,英语,英国,7.4,3983,16.70%,40.60%,37.50%,4.20%,0.90%,1882
242,34875588,真人快打传奇：蝎子的复仇 Mortal Kombat Legends: Scorpions Revenge,2020,伊桑·斯波尔丁,Grey Griffin/詹妮弗·卡朋特/乔尔·麦克哈尔/凯文·迈克尔·理查德森,动作/动画/冒险,英语,美国,7.4,7191,16.60%,42.40%,35.60%,4.70%,0.80%,2317
243,34919092,拍拖故事 Dating Amber,2020,大卫·费恩,费昂·奥谢/洛拉·佩蒂克鲁/莎朗·豪根/巴里·沃德/西蒙妮·柯比/Evan O'Connor/伊恩·奥雷利/Emma Willis/Anastasia Blake/劳琳·坎尼/沙恩·邓恩/Adam Carolan/彼得·坎皮恩/Ally Ni Chiarain/塔拉·弗林/卡尔·赖斯/沙纳·希金斯,喜剧/爱情/同性,英语,爱尔兰,7.4,5504,13.90%,46.40%,35.70%,3.40%,0.60%,2235
244,27033572,夏日国度 Summerland,2020,杰西卡·斯维尔,杰玛·阿特登/古古·姆巴塔-劳/佩内洛普·威尔顿/汤姆·康特奈/卢卡斯·邦德/迪克西·艾格瑞克斯/简·菲利普斯/阿曼达·鲁特/杰西卡·古宁/大卫·霍罗维奇/玛蒂娜·莱尔德/阿曼达·劳伦斯/大卫·阿乔/托马斯·库姆斯/拉卡·塔克雷尔/克莱尔·阿什顿/丹尼尔·厄根/卡尔·法雷尔/泰·赫尔利/伯纳多·桑托斯/托比·奥斯蒙德,剧情/同性/战争,英语,英国,7.4,3516,16.10%,43.20%,36.10%,3.60%,1.00%,1423
245,34938127,甜蜜的事 Sweet Thing,2020,亚历山大·洛克威尔,Lana Rockwell/Nico Rockwell/Jabari Watkins/M.L. Josepher/Karyn Parsons/威尔·帕顿/史蒂文·兰达佐,剧情,英语,美国,7.4,497,14.80%,44.60%,35.60%,3.50%,1.50%,190
246,34982263,婚姻连系 Lacci,2020,丹尼埃莱·卢凯蒂,阿尔芭·罗尔瓦赫尔/路易吉·洛·卡肖/劳拉·莫兰特/西尔维奥·奥兰多/乔凡娜·梅索兹殴诺,剧情,意大利语,意大利,7.4,1499,12.50%,51.80%,31.30%,3.30%,1.00%,498
247,30482204,不可抗拒 Irresistible,2020,乔恩·斯图尔特,史蒂夫·卡瑞尔/罗丝·伯恩/麦肯兹·戴维斯/娜塔莎·雷昂/克里斯·库珀/托弗·戈瑞斯/黛博拉·梅辛/威尔·萨索/布伦特·塞克斯顿/伊芙·戈登/艾伦·艾森伯格/杰森·戴维斯/C·J·威尔逊/查尔斯·格林/威廉·托卡斯基/帕蒂·舍尔哈斯/Steve Barnes/皮特·布里斯/埃莫·欧文斯/Rick Yudt/Sasha Morfaw/Annie Cook/Jason Vendryes/蕾丝·拉雷比/罗伯特·廷斯利/Jen Nikolaisen/Andrea Frankle,剧情/喜剧,英语,美国,7.4,4395,14.80%,47.10%,33.90%,3.50%,0.70%,1624
248,35088888,何塞 Josep,2020,奥雷尔,塞尔希·洛佩斯/大卫·马赛/瓦莱丽·勒梅西埃/赫拉德·埃尔南德斯/弗朗索瓦·莫雷尔/西尔维娅·佩雷斯·克鲁兹/Emmanuel Vottero/Xavier Serrano/Thomas Vandenberghe/Bruno Solo/Alain Cauchi/Bamar Kane/Alba Pujol/Sophia Aram,动画,法语 / 西班牙语 / 加泰罗尼亚语 / 英语,法国 / 西班牙 / 比利时,7.5,1794,13.50%,49.30%,34.50%,2.10%,0.60%,699
249,34955843,真雄起 Shubh Mangal Zyada Saavdhan,2020,Hitesh Kewalya,阿尤斯曼·库拉纳/吉滕德拉·库马尔/加杰拉吉·拉奥/尼娜·古普塔/马恩维·加格鲁/戈帕尔·杜特/布米·佩德卡尔/马努·里希·查达/Sunita Rajwar/Pankhuri Awasthy/Neeraj Singh,喜剧/同性,印地语,印度,7.4,3935,19.60%,40.00%,34.20%,5.20%,1.00%,1798
250,34990397,马卡卢索往事 Le sorelle macaluso,2020,艾玛·丹特,艾莉萨·玛丽亚·奥兰多/苏珊娜·派瑞诺/安妮塔·波马里奥/埃莉奥诺拉·德卢卡/唐娜提拉·芬诺恰罗/维奥拉·普萨特里/塞雷娜·巴隆/西蒙娜·马拉托/劳拉·乔丹妮/玛丽亚·罗萨里亚/罗莎巴·博洛尼亚/伊利亚娜·里加诺/布鲁诺·迪·基亚拉,剧情,意大利语,意大利,7.4,1381,14.50%,47.50%,32.30%,5.10%,0.60%,657
251,35223679,约会大作战 赤黑新章：红与白 デート・ア・バレット　ナイトメア・オア・クイーン,2020,中川淳,真田麻美/大西沙织/本渡枫/伊濑茉莉也/日高里菜/濑户麻沙美/藤原夏海,动画,日语,日本,7.4,974,26.10%,31.80%,32.40%,7.70%,2.00%,163
252,30451652,史泰登岛国王 The King of Staten Island,2020,贾德·阿帕图,皮特·戴维森/蓓尔·波利/里奇·韦莱兹/卢·威尔逊/莫伊塞斯·阿里亚斯/卡莉·阿奎利诺/玛丽莎·托梅/茉德·阿帕图/罗伯特·维达尔三世/安格斯·科斯特洛/宝琳·查拉梅/琳恩·科普利兹/约瑟夫·保罗·肯尼迪/妮娜·赫尔曼/杰克·汉布林/凯文·考利甘/卢克·大卫·布鲁姆/比尔·伯尔/德里克·盖恩斯/Rich Vos/史蒂夫·布西密/吉米·塔特罗/亚历克西斯·蕾·佛伦哲/多米尼克·隆巴多兹/拉斐尔·普里埃/帕梅拉·阿德龙/娜娜·门萨/机关枪凯利/安东尼·李·梅迪纳/罗伯特·斯密戈尔/Marilyn Torres/亚历山德拉·艾布拉姆斯/瑞娜·郑/列尼斯·德洛桑托斯/吉米·斯达,剧情/喜剧,英语,美国,7.4,2966,16.10%,43.80%,34.10%,4.80%,1.30%,1055
253,35129786,斋戒时节遇见你 Breaking Fast,2020,麦克·莫萨拉姆,哈斯·塞雷曼/迈克尔·卡西迪/阿明·艾尔·贾迈勒/帕特里克·萨邦圭/克里斯托弗·汉克/鲁拉·加迪尼尔/维罗尼卡·卡维特/艾琳·伊拉斯玛/罗伯·华纳/道格·洛克/黛安娜·塞勒斯/布莱恩·达尔/阿里·法德拉/汤姆·费尼/小何塞·利萨德/马修·斯派奇,喜剧/同性,英语 / 阿拉伯语,美国,7.4,1917,19.10%,42.00%,32.10%,5.20%,1.60%,809
254,30170195,我想藏起来 Volevo nascondermi,2020,乔治奥·迪里蒂,埃利奥·杰曼诺/奥利弗·尤伊/Leonardo Carrozzo/Pietro Traldi/Orietta Notari/Andrea Gherpelli/Denis Campitelli/Filippo Marchi/Maurizio Pagliari/Francesca Manfredini/Daniela Rossi/Mario Perrotta/Paolo Dallasta/Gianni Fantoni/葆拉·拉维妮/卡米尔·克里希奇/本杰明·乌策拉特/Paolo Rossi/Giancarlo Ratti/Orfeo Orlando,剧情/传记,意大利语,意大利,7.4,1657,14.90%,46.60%,35.20%,2.60%,0.60%,735
255,30351926,陨落 Falling,2020,维果·莫腾森,维果·莫腾森/兰斯·亨利克森/斯瓦利尔·古德纳松/劳拉·琳妮/亨利·莫腾森/大卫·柯南伯格/汉娜·格罗斯/特瑞·陈/波·马婷/马克斯韦尔·麦卡比-洛克斯/Ava Kozelj/Carina Battrick/Gabby Velis/Bracken Burns/Liam Cresctielli/Luca Cresctielli/Grady McKenzie/Etienne Kellici/William Healy,剧情/同性,英语 / 西班牙语,加拿大 / 英国 / 美国,7.4,1076,16.10%,46.60%,30.50%,5.60%,1.10%,465
256,34952324,渐强 Crescendo,2019,德罗尔·扎哈维,戈兹·奥托/彼得·西蒙尼舍克/Daniel Donskoy/毕碧安娜·贝格/麦赫迪·麦斯卡尔/Sabrina Amali/希萨姆·奥马里/Eyan Pinkovich/Maya Gorkin/Uri Elkayam,音乐,德语,德国,7.4,657,13.90%,50.30%,30.70%,3.60%,1.50%,221
257,35032344,罗蕾莱 Lorelei,2020,Sabrina Doyle,吉娜·马隆/巴勃罗·施瑞博尔/Ryan Findley/Cory Ellis/David Hallquist/Jerry McEntire Jr./Terry McLean/Tony Mothershead/James Pratt/Joshua Schertenleib/Trish Egan/Jerry Bell Jr./Chancellor Perry/Parker Pascoe-Sheppard/Amelia Borgerding,剧情,英语,美国,7.6,372,19.50%,46.30%,29.30%,3.90%,1.00%,102
258,34952338,二月 Февруари,2020,卡门·卡列夫,Dimitar Radoinov/Lachezar Nikolayev Dimitrov/Kolyo Ivanov Dobrev,剧情,保加利亚语,保加利亚 / 法国,7.4,309,17.50%,43.30%,33.60%,4.50%,1.10%,165
259,33413747,欧耶芭蕾 Yeh Ballet,2020,苏妮·塔拉普莱瓦拉,朱利安·山德斯/Danish Husain/希巴·沙阿/萨拉·简·迪亚斯/Vijay Maurya/拉胡尔·康纳/Achintya Bose/Manish Chauhan/Sasha Shetty/Kalyani Mulay/Nizamuddin Shah/博曼·伊拉尼/Mekhola Bose/Purva Bharve,剧情,印地语,印度,7.5,419,19.60%,41.50%,32.70%,4.20%,2.00%,84
260,35121296,黑人为王 Black Is King,2020,山姆·布里兹·巴扎乌勒,碧昂丝/杰斯/娜奥米·坎贝尔/蒂娜·诺尔斯/JD·麦克拉里/露皮塔·尼永奥/凯莉·罗兰/费莉西娅·桑德斯/法瑞尔·威廉姆斯/Blue Ivy Carter/Andray Johnson/Steven T. Bartlett/Folajomi 'FJ' Akinmurele/Adut Akech/Yemi Alade/Aqualillies/Connie Chiume/Aweng Chuol/Island Aquatics Synchro Club/Clem Darling/Nyaniso Dzedze/Nadi Fadina/Michael Franklin,剧情/音乐/奇幻/冒险,英语,美国,7.5,406,35.50%,26.90%,21.40%,7.60%,8.60%,153
261,34852361,噬血狂袭 消失的圣枪篇 ストライク・ザ・ブラッド 消えた聖槍篇,2020,山本秀世,细谷佳正/种田梨沙/濑户麻沙美/日高里菜/叶山郁美/逢坂良太/金元寿子/井口裕香/大西沙织/千本木彩花/本渡枫/藤井雪代,动作/动画/奇幻/冒险,日语,日本,7.4,308,25.90%,28.90%,36.70%,5.90%,2.60%,37
262,34955898,温德米尔儿童 The Windermere Children,2020,迈克尔·塞缪尔斯,托马斯·克莱舒曼/萝玛拉·嘉瑞/伊恩·格雷/蒂姆·麦克纳尼/马塞尔·萨巴特/菲利普·克里斯托弗/安娜·舒马赫,剧情/战争,英语,英国,7.4,1463,16.90%,42.40%,36.50%,2.70%,1.50%,398
263,27156541,格洛丽亚在路上 The Glorias,2020,朱丽·泰莫,朱丽安·摩尔/艾丽西亚·维坎德/加奈儿·梦奈/贝特·米德勒/蒂莫西·赫顿/露露·威尔逊/摩西·布林斯·普兰提/洛莱妮·图桑特/赖恩·基拉·阿姆斯特朗/大卫·莫拉蒂/伊内徳·格兰汉姆/维克多·斯勒扎克/汤姆·诺维茨基/尼古拉·瓦尔伯特/玛德赫·杰佛里/迈克尔·洛瑞/贵美子·赫尔曼/林恩·阿什/查尔斯·格林/杰伊·胡古雷/安杰拉·雷卢西奥/凯莉·戴维斯/阿里亚当娜·约瑟夫/艾喜丽·D·梅利特/斯凯拉·丹尼/Allie McCulloch/Kimberly Guerrero/Myles Evans,剧情/传记/历史,英语,美国,7.4,712,21.30%,34.50%,37.70%,5.50%,1.10%,240
264,34925392,拨浪鼓咚咚响,2020,白志强,惠王军/白泽泽,剧情,汉语普通话 / 陕北方言,中国大陆,7.4,669,11.60%,49.50%,34.70%,4.20%,0.00%,389
265,35191268,情人的摇滚 Lovers Rock,2020,史蒂夫·麦奎因,Amarah-Jae St. Aubyn/迈克尔·沃德/Shaniqua Okwok/Francis Lovehall/凯达·威廉姆斯特灵/卡迪姆·拉姆齐/Ellis George/Daniel Francis-Swaby/Marcus Fraser/Saffron Coomber/Frankie Fox/Romario Simpson/Alexander James-Blake/Jermaine Freeman,剧情,英语,美国 / 英国,7.4,346,18.10%,42.30%,33.80%,3.60%,2.10%,136
266,27054339,公羊 Rams,2020,杰瑞米·西姆斯,山姆·尼尔/米兰达·理查森/阿什·凯迪/迈克尔·卡顿/海莉·麦克尔希尼/韦恩·布莱尔/里昂·福德/Travis McMahon,剧情,英语,澳大利亚,7.4,247,17.10%,43.70%,35.20%,2.50%,1.50%,62
267,35204868,人生清理员,2020,陈大璞,黄河/潘亲御/陈婉婷/林意箴,剧情,汉语普通话,中国台湾,7.4,216,19.50%,35.60%,40.80%,3.40%,0.60%,66
268,35274669,2020 MBC 歌谣大祭典：The Moment 2020 MBC 가요대제전,2020,林允儿,林允儿/张圣圭/金宣虎/严正化/朴轸永/郑智薰/林英雄/宋歌人/金素妍 (Trot的民族 选手)/金在龙 (Trot的民族 选手)/安成俊 (Trot的民族 选手)/최도진 (of 더블레스)/이사야 (of 더블레스)/이하준 (of 더블레스)/段宜恩/林在范/王嘉尔/朴珍荣/崔荣宰/斑斑/金有谦/林娜琏/平井桃/凑崎纱夏/朴志效/名井南/金多贤/孙彩瑛/周子瑜/孙贤祐/李玟爀/柳基现/蔡亨愿/李周宪/任昌均/文泰一/徐英浩/中本悠太/钱锟/金道英/李永钦/郑在玹/董思成/金廷祐/黄旭熙/李马克/肖德俊/黄冠亨/黄仁俊/李帝努/李东赫/罗渽民/刘扬扬/大崎将太郎/郑成灿/钟辰乐/金容仙/文星伊/丁辉人/安慧真/刘宪华/林宪日 (韩国吉他手)/朴振宇 (韩国大提琴手)/金率 (韩国大提琴手)/朴灿英 (韩国大提琴手)/郭熙成 (韩国大提琴手)/胡玄珠/金泰亨/姜昇润/崔效定/金美贤/柳始我/玄胜熙/金祉呼/裵洧彬/崔乂园/黄礼志/崔智寿/申留真/李彩领/申有娜/曺薇娟/米妮/徐穗珍/田小娟/宋雨琦/叶舒华/权恩菲/宮胁咲良/姜惠元/崔叡娜/李彩燕/金采源/金玟周/矢吹奈子/本田仁美/曺柔理/安宥真/张元英/方灿/李旻浩/徐彰彬/黄铉辰/韩知城/李费利克斯/金昇玟/梁精寅/李上渊/裴俊英/金泳勋/李在贤/李柱延/文炯书/崔澯熙/池昌珉/周鹤年/金善旴/孙英宰/黄珈熙/河秀映/郑真率/金定恩/金智雨/田姬振/金贤真/朴彩嫚/崔艺琳/孙慧舟/林汝真/朴世琳/Allen 马莳权/具廷谟/徐宇彬/咸元进/姜敏熙/宋刑准/金泰永/安性珉/刘知珉/内永枝利/金旼炡/宁艺卓/金信英/赵彬/元钦,歌舞/真人秀,韩语 / 汉语普通话,韩国,7.4,74,21.10%,31.60%,42.10%,5.30%,0.00%,26
269,33408026,刻在你心底的名字,2020,柳广辉,陈昊森/曾敬骅/邵奕玫/戴立忍/王识贤/法比欧/魏如萱/曲献平/杨杰宇/林晖闵/邱治澔/王彩桦/黄良/吴承洋/黎安/邱昊奇/林志儒/苏达/洪胜德/陈文彬/陈怡叡/龙劭华/马念先/张皓明/高山峰/瞿友宁/让·弗朗索瓦·布兰查德,剧情/同性,汉语普通话 / 英语 / 闽南语,中国台湾,7.3,100038,19.50%,36.40%,35.80%,7.20%,1.20%,39846
270,30482645,数码宝贝：最后的进化 デジモンアドベンチャー LAST EVOLUTION 絆,2020,田口智久,花江夏树/细谷佳正/三森铃子/田村睦心/吉田仁美/池田纯矢/榎木淳弥/市道真央/坂本千夏/山口真弓/重松花鸟/山田木野子/竹内顺子/樱井孝宏/松本美和/德光由禾/松冈茉优/小野大辅,动画/冒险,日语,日本,7.3,86486,18.90%,37.10%,34.70%,7.90%,1.50%,37925
271,30425219,从邪恶中拯救我 다만 악에서 구하소서,2020,洪元灿,黄政民/李政宰/朴正民/朴昭怡/崔嬉序/沈英恩/朴明勋/吴代焕/宋永彰/李书焕/李泰剑/池炫俊/朴宰弘/文正秀/金敏植/宋宥弦/林成宰/丰原功补/白龙/水野智则/藏原健,动作/悬疑/犯罪,韩语 / 日语 / 泰语 / 英语 / 汉语普通话,韩国,7.3,62295,14.60%,40.40%,40.10%,4.30%,0.60%,17284
272,30361878,爱玛 Emma.,2020,奥特姆·代·怀尔德,安雅·泰勒-乔伊/强尼·弗林/比尔·奈伊/乔什·奥康纳/米娅·高斯/卡勒姆·特纳/米兰达·哈特/杰玛·韦兰/鲁珀特·格雷夫斯/塔尼娅·雷诺兹/康纳·斯温德尔/安珀·安德森/克洛伊·皮里/莱迪·托马斯/Rose Shalloo/Isabella Kennard-Barden/Jill Buchanan,剧情/喜剧,英语,英国,7.3,33492,14.40%,42.70%,37.80%,4.40%,0.70%,13439
273,30437716,又见奈良,2020,鹏飞,吴彦姝/英泽/国村隼/永濑正敏/鹏飞/张巍/秋山真太郎,剧情,汉语普通话 / 日语,中国大陆 / 日本,7.3,35648,9.70%,51.80%,35.10%,2.90%,0.50%,15425
274,33476040,行骗天下JP：公主篇 コンフィデンスマンJP プリンセス編,2020,田中亮,长泽雅美/东出昌大/小日向文世/白滨亚岚/关水渚/古川雄大/柴田恭兵/北大路欣也/三浦春马/竹内结子/广末凉子/江口洋介,剧情/喜剧,日语,日本,7.3,33680,16.30%,39.90%,38.00%,5.10%,0.70%,11915
275,34463995,米纳里 Minari,2020,李·以萨克·郑,史蒂文·延/韩艺璃/达里尔·考克斯/威尔·帕顿/尹汝贞/蒂娜·帕克/斯科特·黑兹/艾伦·S·金/Laurie Cummings/埃里克·斯达克/Esther Moon/Ben Hall/Noel Cho/Chloe Lee/James Carroll/Jacob M Wade/Jenny Phagan,剧情,韩语 / 英语,美国,7.3,23014,11.40%,47.40%,38.00%,2.70%,0.40%,8943
276,30212001,信使 The Courier,2020,多米尼克·库克,本尼迪克特·康伯巴奇/瑞秋·布罗斯纳安/梅拉布·尼尼泽/玛丽亚·米罗诺娃/安东·莱瑟/安格斯·瑞特/大卫·巴克·琼斯/米尔斯·理查森/杰西·巴克利/基里尔·皮罗戈夫/Yuri Klimov /马里安·洛伦西克/艾丽丝·奥尔尤因/乔纳森·哈登/伊莲娜·艾尔米纳斯/阿勒斯·比利克/安德烈·库尔加诺夫/奥德·马利/贝恩·科拉科/迪诺·布加迪/Emma Penzina/Fred Haig/Charles Walters/James Schofield/Keir Hills/Vladimir Chuprikov,惊悚,英语,英国 / 美国,7.3,12498,12.70%,46.10%,36.90%,3.40%,0.90%,3845
277,34954088,我啊，走自己的路 おらおらでひとりいぐも,2020,冲田修一,田中裕子/苍井优/滨田岳/东出昌大/宫藤官九郎/青木崇高,剧情,日语,日本,7.3,3717,15.90%,42.10%,36.60%,4.50%,0.90%,1657
278,30397916,新秩序 Nuevo orden,2020,米歇尔·弗兰克,奈安·诺温德/达里奥·亚斯贝克·贝纳尔/迪耶戈·博内塔/莫妮卡·德尔·卡门/罗伯托·梅迪纳/埃利希奥·梅兰德斯/莉萨·欧文/恩里克·辛格/古斯塔沃·桑切斯·帕拉/Samantha Yazareth Anaya/Patricia Bernal/Analy Castro/Fernando Cuautle/Zamira Franco/Ximena García/Claudia Lobo/Eli Nassau/亚历杭德罗·桑切斯·德拉佩尼亚,剧情,西班牙语,墨西哥 / 法国,7.3,12810,17.70%,41.90%,31.70%,6.50%,2.30%,4821
279,34947678,卡拉什尼科夫 Калашников,2020,康斯坦丁·布罗斯洛夫,奥尔佳·勒曼/亚瑟·斯莫里亚尼诺夫/尤里·鲍里索夫,传记/战争,俄语,俄罗斯,7.3,10924,14.90%,39.20%,41.30%,4.10%,0.60%,2804
280,30129061,我想结束这一切 I'm Thinking of Ending Things,2020,查理·考夫曼,杰西·普莱蒙/杰西·巴克利/托妮·科莱特/大卫·休里斯/盖伊·博伊德/哈德莉·罗宾逊/格斯·伯尼/艾比·奎因/蔻碧·米纳菲/安东尼·格拉索/泰迪·库卢卡/杰森·拉尔夫/奥利弗·普莱特/弗雷德里克·沃丁/瑞恩·斯蒂尔,剧情/惊悚,英语,美国,7.3,22167,19.20%,39.80%,31.20%,7.00%,2.80%,9947
281,34461705,曼克 Mank,2020,大卫·芬奇,加里·奥德曼/阿曼达·塞弗里德/莉莉·柯林斯/查尔斯·丹斯/艾利斯·霍华德/汤姆·派福瑞/塔彭丝·米德尔顿/汤姆·伯克/杰米·麦克沙恩/莱文·兰宾/托比·莱昂纳德·摩尔/山姆·特劳顿/约瑟夫·克罗斯/艾维·约斯特/亚当·沙皮罗/费迪南德·金斯利/保罗·福克斯/娜塔莉·丹尼斯·斯皮尔/里克·帕斯夸隆/保罗·卡拉夫特斯/克里斯蒂安·普伦蒂斯/约翰·李·艾姆斯/金斯顿·凡尔内斯/克莱格·罗伯特·扬/贾可琳·贝瑟尼/卡米尔·蒙哥马利/克雷格·韦茨巴赫尔/乔安妮·汤姆森/达娜·林恩·拜伦/斯图瓦特·斯科尔顿/克里斯蒂安·罗伯茨/约翰·帕特里克·舒拉克,剧情/传记,英语 / 德语 / 拉丁语,美国,7.3,13846,13.90%,45.40%,35.30%,4.30%,1.00%,5799
282,30347027,哦！文姬 오! 문희,2020,郑世教,罗文姬/李熙俊/崔元英/朴智英/金贵先/李珍珠/金宝静/东铉培/金艺恩/金秀京/金宣敬/金正英/金学善/车顺裴/李圭成/吴昌庆,剧情/喜剧/悬疑,韩语,韩国,7.3,13806,15.20%,41.60%,38.40%,3.80%,1.00%,5486
