排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
384,27035542,花生酱猎鹰 The Peanut Butter Falcon,2019,泰勒·尼尔森,希亚·拉博夫/达科塔·约翰逊/扎克·高察根/约翰·浩克斯/托马斯·哈登·丘奇/布鲁斯·邓恩/乔·博恩瑟/杰克·罗伯茨/米克·弗利/Yelawolf/Raquel Aurora/Michael Berthold/Deja Dee/Wayne Dehart/Karen B. Greer,剧情/喜剧/冒险,英语,美国,7.4,8224,14.40%,46.20%,35.40%,3.60%,0.40%,2871
385,30134129,马蒂亚斯与马克西姆 Matthias & Maxime,2019,泽维尔·多兰,加布里埃尔·德阿尔梅达·弗雷塔斯/泽维尔·多兰/皮埃尔-卢克·冯克/萨谬尔·霍普金斯/Antoine Pilon/Adib Alkhalidey/Micheline Bernard/安娜·多尔瓦尔/Marilyn Castonguay/凯瑟琳·布吕内/哈里斯·迪金森/Camille Felton/安妮-玛丽·卡迪厄/Monique Spaziani/雅克·拉瓦雷/露易丝·博巴迪尔,剧情/爱情,法语 / 英语,加拿大,7.4,4881,18.20%,41.10%,33.90%,5.90%,0.90%,2373
386,30327451,37秒 37セカンズ,2019,宮崎光代,佳山明/神野三铃/大东骏介/渡边真起子/熊篠慶彦/萩原实里/宇野祥平/芋生悠/涩川清彦/奥野瑛太/石桥静河/尾美利德/板谷由夏,剧情,日语,日本,7.4,5352,13.90%,47.70%,35.20%,2.70%,0.40%,2165
387,26756220,外出偷马 Ut og stjæle hester,2019,汉斯·皮特·莫朗,斯特兰·斯卡斯加德/比约恩·弗洛伯格/托拜厄斯·桑特尔曼/达妮卡· 库尔西奇/帕尔·斯维尔·哈根/安德斯·巴斯莫·克里斯蒂安森/托尔比约恩·哈尔/加德·B·艾兹沃尔德/乔恩·雷恩斯/瓦特尼·布瑞恩/托瑞斯·霍普兰·沃尔兰/贝特·莫斯特拉姆/乔纳斯·约根森/尤里斯·克鲁兹/玛丽亚·阿尔姆·诺雷尔/简·冈纳·勒伊斯/彼得·舍奎斯特,剧情/悬疑,挪威语 / 瑞典语,挪威 / 瑞典 / 丹麦,7.4,5093,15.50%,45.80%,32.30%,5.50%,0.90%,2429
388,34866375,医生在么 Docteur?,2019,Tristan Séguéla,米歇尔·布朗/Hakim Jemili/索莱娜·里戈/尚塔尔·罗比/弗兰克·盖思堂彼得/维克多·阿尔特斯·索拉罗/Fadily Camara/欧菲莉亚·科尔布/Maxence Tual/雅克·布代/玛丽·克里斯汀·亚当/尼古拉斯·瓦德/Natalie Beder/Maxime Elias-Menet/露西娅·桑切斯/Marius Yelolo,喜剧,法语,法国,7.4,1908,14.70%,44.50%,37.50%,2.60%,0.70%,769
389,30165542,一首小夜曲 アイネクライネ ナハトムジーク,2019,今泉力哉,三浦春马/多部未华子/矢本悠马/森绘梨佳/恒松祐里/萩原利久/成田瑛基/八木优希/儿玉太智/Megumi/柳忧怜/滨田麻里/藤原季节/中川翼/祷キララ/伊达干生/富泽岳史/贯地谷栞/原田泰造,爱情,日语,日本,7.4,5258,15.20%,43.40%,37.10%,3.70%,0.70%,2750
390,30305532,伊丽莎白不见了 Elizabeth is Missing,2019,艾斯林·沃什,苏菲·兰朵/格兰达·杰克逊/马克·斯坦利/山姆·哈兹尔丁/米歇尔·邓肯/朱莉·汉南/丽芙·希尔/Tom Urie/Helen Behan/Begonia Villalba/John-Paul Hurley/Linda Hargreaves/Neil Pendleton/Nabs Aziz/Ben Bradley,剧情,英语,英国,7.4,4563,10.00%,51.10%,37.70%,0.60%,0.60%,2568
391,34453221,假面骑士令和初代 仮面ライダー 令和 ザ・ファースト・ジェネレーション,2019,杉原輝昭,高桥文哉/奥野壮/鹤岛乃爱/押田岳/大幡诗绘理/渡边圭祐/中川大辅/生驹里奈,动画/奇幻,日语,日本,7.4,2237,17.80%,40.00%,35.80%,4.90%,1.40%,812
392,30170801,西西里著名的熊入侵事件 La Fameuse Invasion des ours en Sicile,2019,洛伦佐·马托蒂,莱拉·贝蒂/亚瑟·杜彭/让-克劳德·卡里埃尔/托马斯·彼得葛恩/蒂埃里·汉西斯,动画/冒险,法语 / 意大利语,法国 / 意大利,7.4,1702,13.50%,47.00%,36.40%,2.70%,0.40%,497
393,30313855,Build NEW WORLD 假面骑士Cross-Z ビルド NEW WORLD 仮面ライダークローズ,2019,山口恭平,赤楚卫二/高田夏帆/武田航平/越智友己/金尾哲夫/永尾玛利亚/進藤学/泷裕可里/水上剑星/犬饲贵丈/胜杏里/若本规夫,动画,日语,日本,7.4,1353,22.20%,37.00%,33.60%,5.20%,2.00%,288
394,33475049,救国同盟 Союз спасения,2019,安德列·克拉夫丘克,茵格保加·达坤耐特/帕维尔·普里卢茨内/马克西姆·马特维耶夫/尤里·鲍里索夫/亚历山大·多莫加罗夫/基里尔·扎耶采夫/谢尔盖·科尔塔科夫/维塔利·基什琴科/安东·沙金/阿尔乔姆·特卡琴科/列昂尼德·比切文/Ivan Yankovskiy/亚历山大·奥斯特犹科夫/玛尔塔·蒂莫菲娃/佩塔尔·泽卡维卡/阿列克塞·古斯科夫/伊戈尔·别特连科/拉里莎·马莱万纳亚/亚历山大·拉扎列夫/埃菲姆·彼得鲁宁/伊万·科列斯尼科夫/罗斯蒂斯拉夫·贝谢尔/德米特里·雷先科夫/迪米特里·纳佐罗夫,剧情/历史/冒险,俄语,俄罗斯,7.3,4543,14.60%,43.80%,36.70%,4.20%,0.70%,1994
395,30168156,加油，李先生 힘을 내요 미스터 리,2019,李桂碧,车胜元/Chae-Young Um/Hae-Joon Park/金惠玉/全慧彬/赵汉哲/尹炳熙/李承元/Pub-lae Kim/成志娄/申贤彬/Lee Seung-Yuop/安吉江/柳翰庇/Joon-woo Goo,剧情/喜剧,韩语,韩国,7.4,3368,17.90%,38.50%,37.90%,4.70%,0.90%,1092
396,30444755,母亲 Madre,2019,罗德里戈·索罗戈延,玛尔塔·涅托/裘斯·普瑞尔/亚历克斯·布伦德穆尔/安妮·康斯金尼/弗雷德里克·皮耶罗/Guillaume Arnault/劳尔·普列托/布兰卡·阿皮兰兹/Álvaro Balas/Lou Lampros/Florent Hill,惊悚,西班牙语 / 法语,西班牙 / 法国,7.4,631,14.90%,47.40%,31.90%,3.90%,1.80%,221
397,34882878,残值 殘值,2019,詹淳皓,陈竹昇/太保/陆明君/丁宁/王镜冠/阮柏皓/段钧豪/廖邱堃/郑宇杰/许乃涵/钟伦理/徐丽云/黄玲/曹国明/许家豪/吴沛修/许翊翔,剧情,汉语普通话,中国台湾,7.4,424,11.60%,50.90%,34.40%,2.30%,0.90%,110
398,27664635,洛瑞太太和她的儿子 Mrs Lowry & Son,2019,阿德里安·诺布尔,瓦妮莎·雷德格雷夫/蒂莫西·斯波/史蒂芬·洛德/温迪·摩根/迈尔斯·基奥治/Joanne Pearce/David Schaal/John Alan Roberts/Jon Furlong/Paul Bergquist/Laurence Mills/Kíla Lord Cassidy/Rose Noble/Jennifer Banks/Giselle Cullinane,剧情/传记/历史,英语,英国,7.4,2742,14.00%,48.10%,33.60%,3.60%,0.60%,1297
399,34815865,房子的故事 집 이야기,2019,朴齐凡,李裕英/姜信日/徐永嬅/Eun-hoo HWANG,剧情,韩语,韩国,7.4,1772,12.00%,49.90%,35.50%,2.20%,0.30%,952
400,30394821,世界的胜利 Gloria Mundi,2019,罗贝尔·盖迪吉昂,阿丽亚娜·阿斯卡里德/让-皮埃尔·达鲁森/杰勒德·梅朗/阿娜伊斯·德穆斯蒂埃/罗班松·斯泰弗南/罗拉·奈马克/格雷戈瓦·勒普兰斯-林盖/Angelica Sarre/保琳·卡彭尼/扬·特雷古埃特/Mathilde Ulmer/Dioucounda Koma/阿德里安·若利韦/Karine Angeon/Ferdinand Verhaeghe/赛勒斯·萨赫迪/穆斯塔法·斯提提,剧情,法语,法国 / 意大利,7.4,1144,13.10%,50.30%,32.60%,3.30%,0.70%,405
401,27079210,篷车之旅 Roads,2019,塞巴斯蒂安·席佩尔,菲恩·怀特海德/斯特凡·巴克/本·卓别林/莫里兹·布雷多/玛丽·伯查德/保罗·布兰尼根/约瑟夫·玛丽亚·亚历杭德烈/里卡德·巴拉达/诺·布兰卡福特/亚恩·埃邦格/嘉斯米娜·加西亚/克里斯·亨特/哈姆扎·卡德里/吉尼斯·拉马/克里斯蒂安·穆彭多/克劳迪娅·特鲁希略,剧情,英语 / 西班牙语 / 法语 / 德语 / 林加拉语 / 阿拉伯语,德国 / 法国,7.4,439,17.60%,40.30%,38.40%,3.00%,0.80%,144
402,26709197,最佳敌人 The Best of Enemies,2019,罗宾·比斯尔,塔拉吉·P·汉森/山姆·洛克威尔/巴布·塞赛/尼克·瑟西/韦斯·本特利/安妮·海切/布鲁斯·麦克吉尔/小约翰·加拉赫/尼古拉斯·罗根,剧情/传记/历史,英语,美国,7.4,2728,12.20%,51.40%,32.50%,3.10%,0.80%,1182
403,30334118,恶劣天气 Intemperie,2019,本尼托·萨姆布拉诺,路易斯·托萨尔/路易斯·卡叶赫/杰米·洛佩斯/文森特·罗米洛/坎迪多·乌兰加/胡安霍·佩雷斯·尤斯特/阿德里亚诺·卡瓦略/约伊玛·巴尔德斯/莫娜·马丁内斯/玛利亚·阿尔方萨·罗索,西部,西班牙语,西班牙 / 葡萄牙,7.4,1745,12.50%,48.30%,35.20%,3.50%,0.50%,654
404,30433480,假面骑士时王 外传 RIDER TIME SHINOBI 仮面ライダージオウ スピンオフ PART１『RIDER TIME SHINOBI』,2019,柴﨑貴行,多和田秀弥/华村飞鸟/财木琢磨/姜畅雄,动作/科幻,日语,日本,7.4,477,24.20%,34.30%,33.60%,4.30%,3.60%,86
405,30427460,上帝存在，她叫佩特鲁尼娅 Господ постои името ѝ е Петрунија,2019,缇奥娜·斯特鲁加·米泰夫斯卡,拉宾娜·米特威斯卡/彼得·米尔切夫斯基/赫瓦特·杰斯哈瑞/玛利洛·尼佐维奇/佐里卡·努什瓦,剧情,马其顿语,北马其顿 / 比利时 / 法国 / 克罗地亚 / 斯洛文尼亚,7.4,1115,16.40%,46.00%,32.10%,4.30%,1.10%,441
406,30481893,德云社己亥年开箱庆典 2019,2019,郭德纲,郭德纲/于谦/高峰/栾云平/张鹤伦/郎鹤焱/朱云峰/曹鹤阳/侯震,喜剧/戏曲,汉语普通话,中国大陆,7.4,498,24.30%,35.10%,32.40%,4.10%,4.10%,73
407,33427460,梦想 로망,2019,李昌根,李顺载/郑永琡/李艺媛/金基天/陈善圭,爱情,韩语,韩国,7.5,520,18.30%,46.10%,28.60%,4.40%,2.60%,161
408,30274899,长路简史 The Short History of the Long Road,2019,Ani Simon-Kennedy,塞布丽娜·卡彭特/史蒂文·奥格/玛姬·丝弗/Esodie Geiger/杰克莫·巴泽尔/Lindsy Campbell/拉丝蒂·休默/肖恩·普林斯,剧情,英语,美国,7.4,996,19.00%,38.50%,36.20%,5.40%,0.90%,281
409,27040109,狂躁节拍 Beats,2019,布莱恩·威尔许,克里斯蒂安·奥尔特加/罗恩·麦克唐纳/劳拉·弗雷泽/罗斯·曼/艾米·曼森/蕾切尔·杰克逊/尼尔·雷珀/布赖恩·弗格森/凯文·梅因斯/斯特芬·马克尔/乔什·怀特劳/瑞恩·弗莱彻/帕特里克·麦卡林登/马丁·多纳吉/杰玛·麦克艾琳妮,剧情/音乐,英语,英国,7.4,1569,16.70%,43.00%,34.10%,5.30%,0.90%,719
410,30489330,圣·弗朗西斯 Saint Frances,2019,亚历克斯·汤普森,凯莉·奥沙利文/吉姆·特鲁-福斯特/弗朗西斯·奎南/Rebekah Ward,剧情/喜剧,英语,美国,7.4,657,16.30%,44.80%,34.40%,3.90%,0.60%,205
411,34749406,亲爱的同伙 Dear Comrade,2019,Bharat Kamma,维杰·德韦拉贡达/Rashmika Mandanna/Shruti Ramachandran/拉杰·阿晶/Charu Haasan,剧情/动作,泰卢固语,印度,7.6,232,26.50%,41.20%,20.00%,8.80%,3.50%,120
412,34910514,约翰·木兰尼和午餐小伙伴 John Mulaney & the Sack Lunch Bunch,2019,Rhys Thomas,约翰·木兰尼/杰克·吉伦哈尔/安娜莱吉·阿什福特/娜塔莎·雷昂/理查德·坎德/大卫·伯恩/​安德烈·德·希尔兹,喜剧/歌舞/奇幻,英语,美国,7.4,215,20.70%,35.60%,36.80%,5.70%,1.10%,77
413,30476502,洛特在包豪斯 Lotte am Bauhaus,2019,格雷⼽·施尼茨勒,Simon Bilina/艾丽西娅·冯·里特贝格/诺亚·萨维德拉/耶尔格·哈特曼/Nina Gummich,剧情/历史,德语,德国,7.4,179,18.20%,41.60%,33.60%,4.40%,2.20%,43
414,33456473,直弯爱侣 Straight Up,2019,詹姆斯·斯维尼,詹姆斯·斯维尼/凯蒂·芬德莱/布兰登·斯坎内尔/翠茜·索姆斯/达娜·德罗里/詹姆斯·斯卡利/奥齐奥马·阿卡加/梅尔·考恩/劳拉·奥尔蒂斯/兰道尔·朴/凯勒布·朗/希拉里·安妮·马修/贝琪·勃兰特/肯·柯比/罗根·霍夫曼/大卫·刘易斯/乔纳森·威索茨基/杰斯滕·马里康达/Alexis Beckley/Lamar Richardson/Grace Song/Jon E. Darby/Nikhil Pai,喜剧/爱情/同性,英语,美国,7.4,114,22.80%,35.60%,31.70%,8.90%,1.00%,60
416,33403736,巧虎大飞船历险记,2019,河村友宏,李晔/沈达威/罗玉婷/王晓彤/孙晔/李敏妍,动画/儿童,汉语普通话,中国大陆,7.4,879,30.30%,27.30%,30.30%,7.60%,4.50%,382
417,30377813,第38届香港电影金像奖颁奖典礼 第38屆香港電影金像獎頒獎典禮,2019,方力申,方力申/邓丽欣/尔冬升,歌舞/真人秀,粤语,中国香港,7.4,523,29.60%,23.10%,39.00%,6.50%,1.80%,190
418,33416022,2019年美国公告牌音乐大奖颁奖典礼 2019 Billboard Music Awards,2019,艾力克斯·鲁津斯基,凯莉·克拉克森/麦当娜/玛丽亚·凯莉/泰勒·斯威夫特/哈尔希 Halsey/萨姆·史密斯/爱莉安娜·格兰德/彼特·温兹/Lauren Daigle/乔纳斯·佩特/BTS/Khalid/希亚拉/Dan + Shay/托瑞·凯利/宝拉·阿巴杜/Malu Mader/布伦登·乌里/Norma Nichols/卡迪·B Cardi B,音乐/歌舞/真人秀,英语,美国,7.4,279,17.50%,40.30%,38.40%,2.80%,0.90%,79
420,31342582,周六夜现场：艾玛·斯通/防弹少年团 Saturday Night Live Emma Stone/BTS,2019,艾玛·斯通,艾玛·斯通/迈克尔·基顿/防弹少年团,喜剧/脱口秀,英语,美国,7.4,157,27.90%,28.70%,32.80%,4.90%,5.70%,53
421,34801991,超战斗DVD 假面骑士BIBIBI的胆小鬼GEIZ てれびくん超バトルDVD 仮面ライダービビビのビビルゲイツ,2019,山口恭平,押田岳/奥野壮/大幡诗绘理/渡边圭祐/绀野彩夏/板垣李光人,剧情/喜剧/科幻,日语,日本,7.4,174,28.00%,27.30%,36.70%,3.30%,4.70%,39
422,26776877,斯堪的纳维亚的沉默 Skandinaavia vaikus,2019,马尔蒂·黑尔登,蕾雅·莱斯特/Reimo Sagor,剧情/惊悚,爱沙尼亚语,爱沙尼亚,7.4,137,13.30%,50.50%,31.40%,3.80%,1.00%,64
424,31340353,周六夜现场：基特·哈灵顿/莎拉·巴莱勒斯 Saturday Night Live Kit Harington/Sara Bareilles,2019,基特·哈灵顿,基特·哈灵顿/莎拉·巴莱勒斯/杰森·苏戴奇斯/艾米莉亚·克拉克/约翰·布莱德利/露丝·莱斯利/玛莉丝卡·哈吉塔/艾斯-T,喜剧/脱口秀,英语,美国,7.4,94,17.90%,40.30%,37.30%,4.50%,0.00%,33
425,35014072,假面骑士01 超战斗DVD 从袋鼠里跳出什么东西来 てれびくん超バトルDVD 仮面ライダーゼロワン カンガルーからナニが飛び出す？ソンナの自分でカンガルー！はい、或人じゃないと!!,2019,诸田敏,高桥文哉/冈田龙太郎/鹤岛乃爱,剧情,日语,日本,7.4,102,28.00%,23.20%,41.50%,6.10%,1.20%,14
426,30269016,半个喜剧,2019,周申,任素汐/吴昱翰/刘迅/汤敏/赵海燕/刘宸翎/裴魁山/梁瀛/于奥/梁翘柏/常远,喜剧/爱情,汉语普通话,中国大陆,7.3,521034,13.90%,44.60%,34.60%,5.70%,1.20%,156056
427,27087724,好莱坞往事 Once Upon a Time... in Hollywood,2019,昆汀·塔伦蒂诺,莱昂纳多·迪卡普里奥/布拉德·皮特/玛格特·罗比/埃米尔·赫斯基/玛格丽特·库里/蒂莫西·奥利芬特/茱莉亚·巴特斯/奥斯汀·巴特勒/达科塔·范宁/布鲁斯·邓恩/麦克·莫/卢克·贝里/戴米恩·路易斯/库尔特·拉塞尔/阿尔·帕西诺/玛雅·霍克/西德妮·斯威尼/哈莉·奎恩·史密斯/达蒙·海瑞曼/凯特·贝兰特/洛伦扎·伊佐/迈克尔·马德森/拉莫·威利斯/斯科特·麦克纳里/小克利夫顿·克林斯/维多利亚·佩德雷蒂/吕蓓卡·盖哈特/佐伊·贝尔/莱斯利·贝加/瑞贝卡·瑞滕豪斯/萨曼莎·罗宾森/莉娜·邓纳姆/德瑞玛·沃克/克鲁·古拉格/丹妮拉·皮克/布伦达·瓦卡罗/尼古拉斯·哈蒙德/米奇·麦迪森/詹姆斯·兰德里·赫伯特/妮可·加利西亚/麦迪逊·贝蒂/佩内洛普·卡普迪雅/莫里斯·孔特/科斯塔·罗宁/卢·坦普尔/斯宾塞·加雷特/布丽安娜·乔伊·乔默/奥玛·杜姆/娜塔莉·科恩/拉法尔·扎维鲁查/马尔科·罗德里格斯/堪萨丝·宝琳/维森特·拉雷斯卡/殷巴尔·阿米拉夫/拉蒙·弗兰克/莫妮卡·斯塔吉丝/克雷格·斯塔克/大卫·斯廷/朱丽叶·吉达/埃迪·佩雷斯/布蕾迪·拉多娜/凯拉·拉多姆斯基/布里安娜·温/卡萝莱娜·瓦加斯/加里·派怀特,剧情/喜剧,英语 / 意大利语 / 西班牙语,美国 / 英国 / 中国大陆,7.3,216273,13.70%,43.10%,36.80%,5.10%,1.30%,68406
428,27089612,纽约的一个雨天 A Rainy Day in New York,2019,伍迪·艾伦,蒂莫西·柴勒梅德/艾丽·范宁/赛琳娜·戈麦斯/裘德·洛/迭戈·卢纳/列维·施瑞博尔/安娜莱吉·阿什福特/丽贝卡·豪尔/苏琪·沃特豪斯/凯莉·罗尔巴赫/切莉·琼斯/葛瑞芬·纽曼/凯瑟琳·利·斯科特/娜塔莎·罗曼诺娃/维尔·罗杰斯/雅各布·伯格/克里斯·班克斯/艾恩斯利·丹恩/马科·查卡/达里尔·鲁本·霍尔/泰勒·布莱克/唐·斯蒂芬森,喜剧/爱情,英语,美国,7.3,178826,12.40%,45.80%,37.20%,4.00%,0.50%,69850
429,27000084,变身特工 Spies in Disguise,2019,尼克·布鲁诺,威尔·史密斯/汤姆·赫兰德/拉什达·琼斯/本·门德尔森/瑞芭·麦肯泰尔/瑞秋·布罗斯纳安/凯伦·吉兰/DJ卡拉德/丘增/斯特凡/卡拉·吉门内斯/JB·布兰科/艾德里安·冈萨雷斯/尼克·布鲁诺/特洛伊·奎安,喜剧/动作/科幻/动画,英语 / 日语,美国,7.3,66079,11.10%,46.60%,39.00%,3.00%,0.30%,21831
430,27088750,我身体里的那个家伙 내안의 그놈,2019,姜孝镇,郑振永/朴成雄/罗美兰/李垂珉/李俊赫/金光奎/闵智雅/尹敬浩/金贤穆/朴庆惠,剧情/喜剧,韩语,韩国,7.3,68969,14.50%,41.60%,39.40%,3.90%,0.60%,18843
431,30419744,春江水暖,2019,顾晓刚,杜红军/钱有法/汪凤娟/章仁良/章国英/孙章建/孙章伟/彭璐琦/庄一/孙子康/董镇洋,剧情/家庭,汉语普通话 / 杭州话,中国大陆,7.3,25325,12.60%,46.80%,35.00%,4.50%,1.00%,11741
432,30143336,灯塔 The Lighthouse,2019,罗伯特·艾格斯,罗伯特·帕丁森/威廉·达福/瓦莱丽娅·卡拉曼/洛根·霍克斯,恐怖/奇幻,英语,加拿大 / 美国 / 巴西,7.3,43966,15.50%,43.20%,33.20%,6.00%,2.10%,16412
433,34606671,继园台七号 繼園臺七號,2019,杨凡,张艾嘉/赵薇 Wei Zhao/林德信/吴彦祖/章小蕙/蒋雯丽/冯德伦/张孝全/田壮壮/许鞍华/陈果/潘迪华,动画,粤语 / 汉语普通话 / 上海话 / 法语,中国香港 / 中国大陆,7.2,2865,15.50%,45.30%,28.10%,8.30%,2.90%,1587
434,30352298,迷宫中的人 L'uomo del labirinto,2019,多纳托·卡瑞西,达斯汀·霍夫曼/托尼·塞尔维洛/瓦伦蒂娜·贝莱/维尼乔·马尔基奥尼/Katsiaryna Shulha/Orlando Cinque/Filippo Dini/Sergio Grossini/卡拉卡索拉/路易斯·尼科/Stefano Rossi Giordani/Riccardo Cicogna/Sergio Leone/Marta Paola Richeldi/Diego Facciotti,悬疑/惊悚,意大利语,意大利,7.3,4314,13.70%,44.80%,34.50%,5.60%,1.50%,1386
435,32591373,热血街区电影版：极恶王 HiGH&LOW THE WORST,2019,久保茂昭,川村一马/前田公辉/吉野北人/佐藤流司/神尾枫珠/福山康平/龙/铃木昂秀/植木和聪/中岛健/志尊淳/盐野瑛久/葵扬/小柳心/荒井敦史/坂口涼太郎/白洲迅/中务裕太/小森隼/富田望生/矢野圣人/山田裕贵/铃木贵之/一之濑亘/清原翔/青木健/陈内将/市川知宏/落合扶树/箭内梦菜/佐藤大树/佐藤宽太/塚本高史/小泽仁志,剧情/动作,日语,日本,7.3,5654,18.70%,36.60%,36.90%,6.00%,1.80%,1865
436,30200427,福冈 후쿠오카,2019,张律,尹宰文/权海骁/朴素丹/山本由贵/赵芮,剧情,韩语 / 日语 / 汉语普通话,韩国 / 日本,7.4,4557,14.10%,45.70%,34.70%,4.60%,0.90%,2424
437,32491917,我的喜马拉雅,2019,张馨,仁青顿珠/旺卓措/次德吉/周波,剧情/传记/历史,汉语普通话,中国大陆,7.3,3731,18.90%,38.40%,34.60%,6.50%,1.60%,1605
438,33394682,特拉·威利：未知星球 Terra Willy: Planète inconnue,2019,埃里克托斯蒂,埃德瓦·贝耶/Jason Anthony/Barbara Tissier/Marie-Eugénie Maréchal/Guillaume Lebon/Timothé Vom Dorp,喜剧/动画/冒险,法语,法国,7.3,597,15.20%,37.00%,43.90%,3.30%,0.60%,181
439,27162627,野马 The Mustang,2019,劳瑞·德·克莱蒙特-托奈尔,马提亚斯·修奈尔/杰森·米切尔/布鲁斯·邓恩/吉第安·艾朵/康妮·布里登/乔什·斯图沃特/托马斯·史密斯/诺尔·古格雷米,剧情,英语,法国 / 比利时,7.3,4802,12.70%,44.80%,38.20%,3.60%,0.70%,1700
440,34333817,我亲爱的表哥 Primos,2019,Mauro Carvalho,迪亚哥·卡萨多/Paulo Sousa/Denis Camargo/Duda Esteves/Carmem Lutcha/Elenita Pessoa/Ana Rosita/Dilza Scarpa/Juliana Zancanaro,剧情/喜剧/爱情/同性,葡萄牙语,巴西,7.3,2553,19.90%,35.20%,35.90%,7.20%,1.80%,1021
441,30279172,皇后与瘦子 Queen & Slim,2019,梅丽娜·马苏卡斯,朱迪·特纳-史密斯/丹尼尔·卡卢亚/茵蒂娅·摩尔/科洛·塞维尼/博基姆·伍德拜因/弗利/斯特吉尔·辛普森/本尼托·马丁内斯/贾西·迪阿洛·温斯顿/格拉伦·布莱恩特·班克斯/梅兰妮·哈夫肯尼/凯伦·凯亚·利韦尔斯/罗伯特·沃克·布兰乔德/安迪·迪伦/索莱达·奥布莱恩/盖尔·金/罗曼·阿姆斯特朗/贾斯汀·贾木什,剧情,英语,加拿大 / 美国,7.3,3743,14.70%,42.40%,36.40%,5.20%,1.30%,1409
442,32492219,时光沙漏 フラグタイム,2019,佐藤卓哉,伊藤美来/宫本侑芽/安济知佳/岛袋美由利/拜师美穗/梅原裕一郎/田所梓/高桥未奈美/佐仓绫音,爱情/动画/同性,日语,日本,7.3,3835,18.10%,36.60%,37.80%,6.30%,1.20%,1448
443,30328825,下半场 下半場,2019,张荣吉,范少勋/朱轩洋/吴大维/段钧豪/庹宗华/陆弈静/谢琼煖,剧情/运动,汉语普通话,中国台湾,7.3,1224,14.20%,44.20%,34.10%,6.10%,1.40%,378
444,35197353,自由国度 Freies Land,2019,克里斯蒂安·阿瓦特,特里斯坦·皮特/费利克斯·克拉默,惊悚/犯罪,德语,德国,7.3,78,10.30%,44.10%,44.10%,1.50%,0.00%,25
445,33377523,最终幻想14：光之老爸 剧场版 劇場版 ファイナルファンタジーXIV光のお父さん,2019,野口照夫,坂口健太郎/吉田钢太郎/佐久间由衣/山本舞香/佐藤隆太/财前直见/南条爱乃/寿美菜子/悠木碧,剧情/家庭,日语,日本,7.3,1951,15.30%,41.50%,37.70%,4.60%,1.00%,801
446,34910511,浴火巾帼2 Mardaani 2,2019,Gopi Puthran,拉妮·玛克赫吉/Vishal Jethwa/Sunny Hinduja/基舒·森古普多/Shruti Bapna/Vikram Singh Chauhan/拉杰什·沙玛/Kirti Choudhary/Deepika Amin/Avneet Kaur/皮拉桑纳·凯特卡尔/Richa Meena/Garima Jain/K.C. Shankar/Komal Chhabria/Mahendra Shrivas,剧情/犯罪,印地语,印度,7.3,643,20.20%,37.20%,34.80%,5.70%,2.20%,180
447,34996577,切尔诺贝利·禁区电影版 结局三 Чернобыль: Зона отчуждения 3,2019,德米特里·基谢廖夫,康斯坦丁·达维多夫/瓦莱丽娅·德米特里耶娃/克里斯蒂娜·卡琴斯卡娅/安瓦尔·哈里路拉耶夫/谢尔盖 罗曼诺维奇,剧情/科幻/悬疑,俄语 Russian,俄罗斯,7.3,385,20.40%,37.30%,34.00%,5.20%,3.10%,94
448,30488819,捡来的孩子 Adopt a Highway,2019,罗根·马歇尔-格林,伊桑·霍克/克里斯·沙利文/克里斯托弗·赫耶达尔/莫·麦克雷/伊莲·亨德里克斯/贝蒂·加布里埃尔/安妮-玛丽·约翰森/内特·莫尼/克里斯·威廉斯/当·诺伍德/胡安·加布里·帕雷哈/洛尼·洛芙/瑞奇·切劳洛/杰雷米·哈里斯/豪尔赫·迪亚斯/威廉·斯坦福德·戴维斯/海蒂·索兹蒙/米拉娜·杰克逊/黛安娜·加埃塔,剧情,英语,美国,7.3,2951,15.40%,41.00%,39.40%,3.70%,0.40%,1142
449,34670959,无尽的战壕 La trinchera infinita,2019,埃特尔·阿瑞吉,安东尼奥·德·拉·托雷/贝伦·奎斯塔/埃米利奥·帕拉西奥斯/比森特·贝尔加拉/José Manuel Poga/Adrián Fernández/Nacho Fortes/Marco Cáceres/Joaquín Gómez/Esperanza Guardado/Antonio Romero/Óscar Corrales/Enrique Asenjo/Arturo Vargas/Estefanía Rueda,剧情,西班牙语,法国 / 西班牙,7.3,1752,12.00%,47.50%,37.00%,2.70%,0.80%,476
450,30469425,吉米·卡尔：最佳金句 Jimmy Carr: The Best of Ultimate Gold Greatest Hits,2019,吉米·卡尔,吉米·卡尔,喜剧,英语,美国,7.4,330,19.10%,42.70%,30.70%,5.60%,1.90%,117
451,34910527,我不在此 Ya no estoy aqui,2019,费尔南多·弗里亚斯,胡安·丹尼尔·加西亚·特雷威尼奥/陈雪暝/Sophia Metcalf/Coral Puente/Jonathan Espinoza/Fanny Tovar/Brandon Stanton/Yahir Alday/Yesica Silva/Tania Alvarado/Leo Zapata/Gilberto Rivera/Adriana Arbelaes/Noe Matamoros/Leonardo Garza,剧情,西班牙语 / 英语,墨西哥 / 美国,7.3,164,17.90%,40.00%,35.00%,5.70%,1.40%,62
