排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
317,1884684,沉默 Silence,2016,马丁·斯科塞斯,安德鲁·加菲尔德/亚当·德赖弗/连姆·尼森/浅野忠信/塞伦·希德/尾形一成/冢本晋也/笈田吉/洼冢洋介/加濑亮/小松菜奈/萨布/石凉/片桐入/伊佐山博子/洞口依子/藤原季节/江藤汉/菅田俊/青木崇高/渡边哲/中村贺津雄/黑泽明日香,剧情/历史,英语 / 日语 / 拉丁语 / 葡萄牙语 / 粤语 / 荷兰语,美国 / 英国 / 中国台湾 / 日本 / 墨西哥 / 意大利,7.7,21655,21.50%,46.30%,27.50%,3.60%,1.10%,8249
318,26546802,告白实行委员会：从很久以前就喜欢你了 ずっと前から好きでした。～告白実行委員会～,2016,柳泽哲也,神谷浩史/户松遥/梶裕贵/阿澄佳奈/铃村健一/丰崎爱生/代永翼/麻仓桃/花江夏树/绿川光/雨宫天,爱情/动画,日语,日本,7.7,5232,25.10%,41.00%,29.50%,3.90%,0.60%,1465
319,5327224,他们最好的 Their Finest,2016,罗勒·莎菲,山姆·克拉弗林/杰玛·阿特登/Nicholas Murchie/理查德·E·格兰特/亨利·古德曼/蕾切尔·斯特灵/杰克·休斯顿/比尔·奈伊/阿曼达·鲁特/帕特里克·吉布森/Darren Clarke/艾德·伯奇/丽莎·伊万斯/Richard Bevan/盖比·奇亚普/阿曼达·费尔班克-海恩斯/莉莉·奈特/弗朗西丝卡·奈特/阿尔菲·斯图尔特/杰伊·辛普森/保罗·里特/埃迪·马森/克劳迪亚·杰西/斯蒂芬妮·海姆/Natalia Ryumina/海伦·麦克洛瑞/丽贝卡·赛尔/杰瑞米·艾恩斯/杰克·莱西/米尔斯·理查森/戈登·布朗/休伯特·伯顿/迈克尔·马库斯/埃莉·哈丁顿/艾玛·康妮芙/嘉芙莲·哈里森/凯茜·墨菲/克里夫·罗素/Lee Whitlock,剧情/喜剧/爱情/战争,英语 / 匈牙利语 / 波兰语 / 法语,英国 / 瑞典 / 法国,7.7,7671,18.40%,53.00%,26.10%,2.00%,0.40%,3402
320,26811844,是爱非友 Esteros,2016,Papu Curotto,Ignacio Rogers/Esteban Masturini/Joaquín Parada/Blas Finardi Niz/Renata Calmon/María Merlino/马塞洛·索比奥托/Pablo Cura/Mariana Martinez/Felipe Titto,剧情/爱情/同性,西班牙语 / 葡萄牙语,阿根廷 / 巴西 / 法国,7.7,6748,22.40%,45.20%,29.00%,3.00%,0.40%,2288
321,26870023,换季期 환절기,2016,李东恩,裴宗玉/李源根/池允浩/朴元尚/徐正妍/禹志贤/金子英/白智媛/金艺恩/米锡,剧情/同性/家庭,韩语,韩国,7.7,6806,20.10%,47.80%,29.00%,2.60%,0.50%,2417
322,26789753,世界奇妙物语 2016年春之特别篇 世にも奇妙な物語 '16春の特別編,2016,佐藤祐市,西岛秀俊/洼田正孝/松重丰/高桥一生/佐佐木希/浦井健治/福澤朗,科幻/家庭/战争,日语,日本,7.7,13343,17.50%,51.60%,28.80%,1.80%,0.30%,4698
323,26727369,乐高DC超级英雄：正义联盟之宇宙冲击 Lego DC Comics Super Heroes: Justice League - Cosmic Clash,2016,Rick Morales,特罗伊·贝克/诺兰·诺斯/Grey Griffin,动作/动画,英语,美国,7.7,3060,22.00%,43.60%,30.80%,2.80%,0.80%,963
324,26642163,父亲与伊藤先生 お父さんと伊藤さん,2016,棚田由纪,上野树里/中川雅也/藤龙也/长谷川朝晴/安藤圣/渡边绘里,剧情/喜剧/家庭,日语,日本,7.7,10070,16.60%,53.30%,28.40%,1.40%,0.40%,3832
325,26833099,美国奇才摔跤手 American Wrestler: The Wizard,2016,亚历克斯·兰阿瑞佛罗,威廉·菲克纳/强·沃特/莉亚·玛瑞·约翰逊/乔治·科斯图罗什/凯文·G·施密特/加布里埃尔·巴索/特里萨·纳瓦罗/阿里·阿夫沙尔/莎萝姆·阿齐齐/考特妮·霍普·特纳/香农·克里斯/伦敦·弗里曼/娜塔莉·斯蒂芬妮·阿吉拉尔/杰基·达拉斯/尼古拉斯·圭拉科/迈克尔·吉尔根迪,剧情/运动,英语,美国,7.7,2338,18.30%,49.20%,30.90%,1.30%,0.30%,467
326,26356321,莫西干回到故乡 モヒカン故郷に帰る,2016,冲田修一,松田龙平/柄本明/前田敦子/罇真佐子/千叶雄大/木场胜己/美保纯/小柴亮太/富田望生/守屋文雄,喜剧,日语,日本,7.7,10091,18.20%,50.00%,29.30%,2.10%,0.50%,3996
327,26265101,卡推女王 Queen of Katwe,2016,米拉·奈尔,马蒂亚·纳尔万加/大卫·奥伊罗/露皮塔·尼永奥/马汀·卡班泽/泰伦·卡耶兹/伊凡·雅各布/尼古拉斯·莱韦斯克/霍普·卡滕德/阿金·奥莫托索,剧情/传记/运动,英语,美国,7.6,3076,17.90%,49.30%,30.50%,1.80%,0.50%,1120
328,26754085,八月的雾 Nebel im August,2016,凯伊·威索,艾沃·皮茨克/塞巴斯蒂安·科赫/托马斯·舒伯特/弗丽茨·哈勃兰特/亨丽埃特·肯夫里乌斯/布兰科·萨马罗夫斯基/大卫·本奈特/尤丽·赫曼/尼克拉斯·波斯特/卡尔·马克维斯/帕特里克·海恩/朱尔斯·泽格/弗兰齐斯卡·辛格/阿恩·威彻特,剧情/战争,德语,德国,7.7,3740,16.40%,52.40%,29.20%,1.60%,0.30%,1734
329,26309618,当我们17岁 Quand on a 17 ans,2016,安德烈·泰希内,桑德琳娜·基贝兰/卡西·莫泰·克莱恩/柯朗坦·菲拉/亚历谢斯·罗莱特/让·弗罗内德/Mama Prassinos/Gérard Labelle/Vanessa Duran,剧情/爱情/同性,法语 / 西班牙语,法国,7.7,4544,19.80%,47.40%,29.40%,2.80%,0.60%,1744
330,25856435,东柱 동주,2016,李濬益,姜河那/朴正民/韩昌贤/成泓日/崔正憲/郑浚远/李嫔娜/尹正日/金仁宇/金正碧/朴泰山/崔嬉序/闵镇雄/崔钟律,剧情,韩语,韩国,7.7,2826,19.80%,49.10%,26.50%,3.60%,1.10%,1236
331,26649221,我与塞尚 Cézanne et moi,2016,达妮埃尔·汤普森,吉约姆·卡内/圭洛姆·加里尼/爱丽丝·波尔/黛博拉·弗朗索瓦/皮埃尔·埃文/萨宾·阿泽玛/杰勒德·梅朗/劳伦特·斯托克/伊莎贝尔·冈德列/弗雷娅·梅弗/尼古拉斯·高布,剧情/传记,法语,比利时 / 法国,7.7,2024,18.80%,49.00%,30.40%,1.50%,0.30%,898
332,26727891,悍妻理论 Teorie tygra,2016,雷德克·巴杰加,吉里·巴托斯卡/艾丽斯卡·巴尔泽罗瓦/塔蒂亚娜·维尔赫莫娃/吉里·哈夫尔卡/贾科布·科哈克/帕芙拉·贝雷托娃/伊娃·简祖罗娃/安娜·希特尼科娃/露西娅·希珀索娃/阿诺斯特·戈尔德弗拉姆/扬·诺沃特尼/克拉拉·梅丽斯科娃/奥德·帕夫尔卡/伊娃·萨尔兹马诺娃/加罗米尔·杜拉瓦/苏珊娜·斯拉维科娃/奥德·马利,剧情/喜剧/冒险,捷克语,捷克,7.7,2478,18.10%,50.50%,27.80%,3.00%,0.60%,1117
333,26617395,心之石 Hjartasteinn,2016,古德蒙达尔·阿诺尔·古德蒙松,巴尔德尔·埃纳尔松/布勒·辛瑞克松/迪尔娅·瓦尔斯多提/卡特拉·尼亚斯多提/约妮娜·索迪斯·卡尔斯多提/兰·雷格纳斯多提/妮娜·道格·菲利普斯多提/斯温·奥拉维尔·冈纳松/娜娜·克里斯汀·马格努斯多尔/索伦·莫灵/贡纳·永松,剧情/同性,冰岛语,冰岛 / 丹麦,7.7,4450,20.90%,48.20%,27.60%,2.90%,0.40%,1826
334,30335413,大明管家,2016,金铁木,谢猛（解说）,传记/历史,汉语普通话,中国大陆,7.7,169,23.30%,42.50%,31.50%,2.10%,0.70%,57
335,26820450,我被爸爸绑架了 キッドナップ・ツアー,2016,岸善幸,妻夫木聪/丰岛花/木南晴夏/夏帆/新井浩文/室毅/满岛光/八千草薰,剧情/家庭,日语,日本,7.7,9749,18.60%,49.70%,29.60%,2.00%,0.10%,3868
336,26704857,避风港湾 Fair Haven,2016,克斯汀·卡尔胡珀,汤姆·沃帕特/迈克尔·格兰特/格雷戈里·哈里森/詹妮弗·泰勒/乔什·格林/莉莉·安·哈里森/汤姆·马洛伊/丽萨·瓦加/丹尼斯·多拉多/迈克尔·卡迪尔/乔安娜·哈灵顿/戴尔·韦德·戴维斯/苏珊·阿瑟/玛德琳·拜耳/彼得·多伊尔,剧情/同性/家庭,英语,美国,7.7,2659,23.40%,43.90%,28.60%,3.50%,0.60%,956
337,26891686,假面骑士平成世代 Dr.吃豆人对Ex-Aid&Ghost with传说骑士 仮面ライダー平成ジェネレーションズ Dr.パックマン対エグゼイド＆ゴースト with レジェンドライダー,2016,坂本浩一,飯島寛騎/西銘駿/瀬戸利樹/山本凉介/松本享恭/磯村勇斗/松田流花/大泽光/岩永徹也/柳喬之,动作/儿童,日语,日本,7.7,1079,23.50%,43.20%,29.80%,2.30%,1.30%,186
338,26832519,暗杀教室 剧场版 365天的时光 劇場版 暗殺教室 365日の時間,2016,岸诚二,福山润/杉田智和/伊藤静/冈本信彦/逢坂良太/内藤玲/田中美海/矢作纱友里/松浦千惠/洲崎绫/佐藤聪美/川边俊介/金元寿子/渊上舞/宫下荣治/山谷祥生/水岛大宙/间岛淳司/木村昴/沼仓爱美/斋藤枫子/河原木志穗/日野未步/植田佳奈/浅沼晋太郎/高桥伸也/原泽晃绮/诹访彩花/下妻由幸/藤田咲/绪方惠美/川澄绫子/真殿光昭/岛崎信长/三石琴乃/增谷康纪/丹沢晃之/山本兼平,喜剧/动画/奇幻,日语,日本,7.7,818,27.70%,35.10%,31.30%,4.10%,1.80%,159
339,26615513,女神异闻录5 -THE DAY BREAKERS- PERSONA 5 THE ANIMATION – THE DAY BREAKERS –,2016,尾崎隆晴,福山润/宫野真守/水树奈奈/大谷育江/杉田智和,剧情/动作,日语,日本,7.7,888,21.00%,47.10%,28.10%,2.80%,1.00%,167
340,26677767,其他人 Other People,2016,克里斯·凯利,杰西·普莱蒙/莫莉·香侬/布莱德利·惠特福德/茉德·阿帕图/麦迪逊·贝蒂/黛布·海特/伊莱·巴尔加斯/朱恩·斯奎布/保罗·杜利/凯尔·莱恩/马特·沃尔什/凯瑞·肯妮/保拉·佩尔/凯文·多尔夫/索菲亚·贝尔利,剧情/同性/家庭,英语,美国,7.7,1270,19.80%,49.20%,27.40%,2.80%,0.80%,410
341,26770364,黑子的篮球 冬季杯总集篇 ～泪水的前方～ 黒子のバスケ ウインターカップ総集編 ～淚の先へ～,2016,多田俊介,小野贤章/小野友树/斋藤千和/细谷佳正/滨田贤二/野岛裕史/江口拓也/井上刚/铃村健一/谷山纪章/武田幸史/石川界人/岛村侑/木村良平/保志总一朗/安元洋贵/诹访部顺一/折笠富美子/神谷浩史/增田俊树,动画/运动,日语,日本,7.7,559,24.60%,41.70%,30.60%,1.60%,1.60%,42
342,26815265,欢迎来到马尔利戈蒙 Bienvenue à Marly-Gomont,2016,朱利安·兰博蒂,马克·泽戈/Aïssa Maïga/Kamini Zantoko/Médina Diarra/鲁费斯 Rufus/乔纳森·朗贝尔/Jean-Benoît Ugeux,剧情/喜剧/传记,法语,法国,7.7,267,15.80%,55.30%,27.60%,1.30%,0.00%,73
343,30203440,花：第一部 La Flor: Primera Parte,2016,马里亚诺·利纳斯,Pilar Gamboa/Elisa Carricajo/劳拉·帕雷德斯/Valeria Correa,剧情,西班牙语,阿根廷,7.7,119,33.00%,26.10%,35.20%,2.30%,3.40%,50
344,26757954,灰与幻想的格林姆迦尔 OVA 灰と幻想のグリムガル 第2.5話 風呂の壁にかけた青春——one more センチメートル,2016,中村亮介,细谷佳正/岛崎信长/吉野裕行/小松未可子/照井春佳/安济知佳,喜剧/动画,日语,日本,7.7,719,28.40%,36.30%,29.90%,3.90%,1.50%,157
345,26785176,妖精的尾巴OAD10：妖精们的圣诞节 FAIRY TAIL OAD 妖精たちのクリスマス,2016,柿原彻也,柿原彻也/平野绫/钉宫理惠/中村悠一/大原沙耶香,动画,日语,日本,7.8,191,38.60%,22.20%,32.30%,5.10%,1.90%,29
346,26845008,大大的世界 Koca Dünya,2016,热哈·埃尔坦,Ecem Uzun/Berke Karaer,剧情,土耳其语,土耳其,7.7,134,24.50%,40.80%,31.60%,0.00%,3.10%,40
347,26815182,安乐,2016,林旭坚,徐才根/万茜/彭成彰,剧情,汉语普通话,中国大陆,7.7,452,26.10%,40.70%,26.40%,4.20%,2.50%,91
348,26806840,亲爱的我对你发誓 Sanam Teri Kasam,2016,Radhika Rao,Harshvardhan Rane/Mawra Hocane/Vijay Raaz/Murli Sharma/Manish Choudhary/Anurag Sinha/Sudesh Berry,爱情,印地语,印度,7.7,401,30.70%,30.40%,31.50%,6.20%,1.20%,141
349,26872594,战争中的爱 In guerra per amore,2016,皮弗,皮弗/安德里亚·迪·斯戴法诺/米丽娅姆·莱昂内/斯黛拉·艾吉托/文森特·里奥特/Maurizio Marchetti/塞尔吉奥·文斯佩尔迪诺/Maurizio Bologna/安东内洛·普利西/Samuele Segreto,剧情/喜剧/爱情/战争,意大利语,意大利,7.7,348,23.10%,43.30%,29.00%,3.40%,1.30%,81
350,26827787,杀手与卧底的久别重逢 殺手與臥底的久別重逢,2016,刘浩良,谭耀文/姜皓文,剧情,粤语,中国香港,7.7,319,22.80%,46.10%,27.00%,2.90%,1.20%,108
351,26672537,牙狼〈GARO〉-DIVINE FLAME-,2016,林祐一郎,浪川大辅/堀内贤雄/朴璐美/野村胜人/富田美忧/小宫有纱/萩原圣人,动画,日语,日本,7.7,219,23.40%,43.40%,29.10%,1.70%,2.30%,46
352,26717968,戏剧之王 Natsamrat,2016,马赫什·曼杰瑞卡,Sunil Barve/Mrinmayee Deshpande/Vikram Gokhale,剧情/家庭,马拉地语,印度,7.7,203,32.70%,37.30%,19.00%,5.90%,5.20%,61
353,26914277,周六夜现场 Saturday Night Live - Kristen Wiig/The XX,2016,克里斯汀·韦格,克里斯汀·韦格,喜剧,英语,美国,7.7,147,22.30%,43.60%,31.90%,2.10%,0.00%,49
354,26630490,粉红三角架 The Rack Pack,2016,布莱恩·威尔许,卢克·崔德威/维尔·梅里克/凯文·毕晓普/妮可拉·伯利/丹尼尔·弗恩/约翰·塞森斯/考兰·伯恩/James Bailey,剧情/喜剧/运动,英语,美国 / 英国,7.7,128,24.50%,38.30%,35.10%,1.10%,1.10%,50
355,26887194,传说的穿梭 전설의 셔틀,2016,金东辉,徐智勋,,韩语,韩国,7.7,694,23.30%,43.00%,28.80%,4.10%,0.90%,160
356,26949198,「樱井J家军VS有吉艺人军」宙斯Ⅱ 櫻井翔のジャニーズ軍VS有吉弘行の芸人軍究極バトル“ゼウス”第2章,2016,樱井翔,樱井翔/上田龙也/山田凉介/知念侑李/手越祐也/小山庆一郎/有吉弘行/增田贵久/加藤成亮,脱口秀,日语,日本,7.7,69,28.30%,35.00%,31.70%,3.30%,1.70%,15
357,26760451,彷徨歧路的中国渔村 ～滥捕的最终恶果～ 岐路に立つ中国漁村～乱獲の果てに～,2016,NHK,NHK,,日语,日本,7.8,59,9.80%,68.30%,22.00%,0.00%,0.00%,14
358,3025375,奇异博士 Doctor Strange,2016,斯科特·德瑞克森,本尼迪克特·康伯巴奇/蒂尔达·斯文顿/麦斯·米科尔森/切瓦特·埃加福/瑞秋·麦克亚当斯/迈克尔·斯图巴/本尼迪克特·王/本杰明·布拉特/斯科特·阿金斯/莎拉·费希恩/阿拉·萨菲,动作/奇幻/冒险,英语,美国,7.6,544005,19.10%,47.30%,29.80%,3.20%,0.50%,141839
359,25827935,七月与安生,2016,曾国祥,周冬雨/马思纯/李程彬/李萍/蔡纲/蒙亭宜/沙全泽/姚欣言/李昊芳/蒋亭轩,剧情/爱情,汉语普通话,中国大陆 / 中国香港,7.6,596576,18.10%,47.50%,29.90%,3.60%,0.90%,169886
360,26611076,溺水小刀 溺れるナイフ,2016,山户结希,小松菜奈/菅田将晖/重冈大毅/上白石萌音/志磨辽平/齐藤阳一郎/岭豪一/伊藤步梦/堀内正美/市川实和子/五十岚信次郎,剧情/爱情,日语,日本,7.6,134471,24.60%,39.50%,28.90%,5.70%,1.30%,44438
361,11524967,海底总动员2：多莉去哪儿 Finding Dory,2016,安德鲁·斯坦顿,艾伦·德杰尼勒斯/艾伯特·布鲁克斯/艾德·奥尼尔/凯特琳·奥尔森/海登·罗兰斯/泰·布利尔/黛安·基顿/尤金·列维/斯隆·穆雷/伊德里斯·艾尔巴/多米尼克·韦斯特/鲍勃·彼德森/凯特·麦克金农/比尔·哈德尔/西格妮·韦弗,喜剧/动画/冒险,英语,美国,7.6,116534,19.50%,45.40%,31.60%,3.10%,0.50%,29883
362,26339213,无名女尸 The Autopsy of Jane Doe,2016,安德烈·艾弗道夫,埃米尔·赫斯基/布莱恩·考克斯/奥菲利亚·拉维邦德/迈克尔·麦克埃尔哈顿/奥尔雯·凯瑟琳·凯莉/帕克·索耶/简·佩里,恐怖,英语,英国,7.6,108147,17.40%,48.60%,30.50%,3.00%,0.50%,30477
363,24325861,会计刺客 The Accountant,2016,加文·欧康诺,本·阿弗莱克/安娜·肯德里克/J·K·西蒙斯/乔·博恩瑟/杰弗里·塔伯/辛希亚·阿戴-罗宾森/约翰·利思戈/珍·斯马特/安迪·昂伯格/艾莉森·赖特/杰森·戴维斯/罗伯特·C.特雷维勒/玛丽·克拉夫特/塞思·李/杰克·普雷斯利,剧情/动作/惊悚/犯罪,英语,美国,7.6,77019,18.90%,46.80%,30.40%,3.40%,0.50%,22002
364,26598021,航海王之黄金城 ONE PIECE FILM GOLD,2016,宮元宏彰,田中真弓/中井和哉/冈村明美/山口胜平/平田广明/大谷育江/山口由里子/矢尾一树/长岛雄一/山路和弘/古谷彻/坂本千夏/渡边菜生子/立木文彦/关智一/小野坂昌也/雪野五月/樱井孝宏/高木涉/桧山修之/乃村健次/鱼建/间宫康弘/齐藤次郎/高户靖广/三浦祥朗/织田优成/福原耕平/平井启二/宫崎宽务/荒井聪太/进藤尚美/齐藤贵美子/下地紫野/大空直美/森下由树子/上田瞳/满岛光/滨田岳/菜菜绪/三宅正治/竹中直人/古田新太/成田凌/佐藤亚璃纱/三吉彩花/西野七濑/武田玲奈/三村胜和/小栗旬/小林剑道/北大路欣也,剧情/动作/动画/冒险,日语,日本,7.6,56853,23.90%,38.70%,32.70%,4.00%,0.70%,16016
365,26169607,潘多拉 판도라,2016,朴正祐,金南佶/金珠贤/郑镇荣/金英爱/文晶熙/金大明/李璟荣/姜信日/刘承睦/金明民,动作/惊悚/灾难,韩语,韩国,7.6,51164,20.60%,45.60%,29.70%,3.40%,0.60%,13858
366,26421474,埃贡·席勒：死神和少女 Egon Schiele: Tod und Mädchen,2016,迪特尔·贝尔讷,诺亚·萨维德拉/马蕾茜·里格纳/瓦莱丽·帕赫纳/玛丽·容/拉里萨·布赖德巴赫/伊丽莎白·乌姆劳夫特/托马斯·舒伯特/丹尼尔·施特雷塞尔/科内利乌斯·奥博尼亚/安德烈·容/妮娜·普罗尔/吕克·费特/法妮·贝尔讷/沃尔夫拉姆·贝格尔/米夏埃尔·克赖斯尔,剧情/传记/历史,德语,奥地利 / 卢森堡,7.6,10353,18.40%,47.90%,31.00%,2.40%,0.30%,3778
367,26280709,大创业家 The Founder,2016,约翰·李·汉考克,迈克尔·基顿/琳达·卡德里尼/帕特里克·威尔森/尼克·奥弗曼/劳拉·邓恩/B·J·诺瓦克/约翰·卡洛·林奇/斯蒂芬·考特尔/格里夫·弗斯特/维布尔·弗利茨杰拉德/里克·赖茨/凯萨琳·戴尔/德文·奥格登/贾斯廷·阿尔瓦雷斯,剧情/传记,英语,美国,7.6,23718,16.70%,49.00%,32.00%,1.90%,0.40%,6916
368,26679552,推销员 فروشنده,2016,阿斯哈·法哈蒂,沙哈布·侯赛尼/塔拉内·阿里多斯蒂/巴巴克·卡里米/法里德·萨贾蒂·侯赛尼/米娜·沙达蒂,剧情/悬疑/家庭,波斯语,伊朗 / 法国,7.6,30668,15.60%,54.20%,27.60%,2.10%,0.50%,10810
369,26769480,一路顺风 一路順風,2016,钟孟宏,许冠文/纳豆/戴立忍/吴中天/庹宗华/陈以文/梁赫群/黄健玮/林美秀/陈玉勋/庄益增/金士杰/维他亚·潘斯林加姆,剧情/喜剧/犯罪/冒险,汉语普通话 / 闽南语 / 粤语 / 泰语,中国台湾,7.7,20681,19.90%,48.20%,27.60%,3.30%,0.90%,7496
370,25900819,斯诺登 Snowden,2016,奥利佛·斯通,约瑟夫·高登-莱维特/谢琳·伍德蕾/梅丽莎·里奥/扎克瑞·昆图/汤姆·威尔金森/瑞斯·伊凡斯/尼古拉斯·凯奇/爱德华·斯诺登/斯科特·伊斯特伍德/罗根·马歇尔-格林/蒂莫西·奥利芬特/本·施耐泽/勒凯斯·斯坦菲尔德/乔莉·理查德森/杰米斯·巴特勒/帕克·索耶/克里斯蒂安·孔特雷拉斯,剧情/惊悚/传记,英语,美国 / 德国,7.6,41414,17.30%,48.40%,31.60%,2.50%,0.30%,11907
371,6873905,成长边缘 The Edge of Seventeen,2016,凯莉·弗莱蒙·克雷格,海莉·斯坦菲尔德/海莉·露·理查森/布莱克·詹纳/凯拉·塞吉维克/伍迪·哈里森/司徒颂曦/亚历山大·卡尔弗特/埃里克·李塞德/内斯塔·库珀/丹尼尔·巴孔/丽娜·伦纳/阿瓦·格雷斯·库珀/克里斯蒂安·迈克尔·库珀/耶拿·斯科迪耶,剧情/喜剧,英语,美国,7.6,33471,18.40%,49.00%,29.50%,2.70%,0.40%,12562
372,26582438,哥 형,2016,全秀庆,都暻秀/曹政奭/朴信惠,剧情,韩语,韩国,7.6,21292,21.40%,41.70%,32.90%,3.50%,0.50%,7790
373,26592040,瑞普·凡·温克尔的新娘 リップヴァンウィンクルの花嫁,2016,岩井俊二,黑木华/绫野刚/Cocco/原日出子/地曳豪/和田聪宏/毬谷友子/佐生有语/夏目奈奈/金田明夫/镰田小惠子/野间口彻,剧情,日语,日本,7.6,24601,21.40%,43.80%,30.10%,4.00%,0.80%,9908
374,24872189,托尼·厄德曼 Toni Erdmann,2016,玛伦·阿德,彼得·西蒙尼舍克/桑德拉·惠勒/米夏埃尔·维滕博恩/托马斯·洛伊布尔/特里斯坦·皮特/哈德维奇·米尼斯/露西·拉塞尔/英格丽•温/弗拉德·伊凡诺夫/维多利亚·寇提亚斯/拉杜·班泽鲁/尼尔斯·博尔曼/英格里德·布尔克哈德,剧情/喜剧,德语 / 英语 / 罗马尼亚语,德国 / 奥地利,7.6,24013,21.30%,44.20%,28.40%,4.90%,1.20%,10130
375,26689198,同船爱歌 Théo et Hugo dans le même bateau,2016,奥利维耶·杜卡斯泰尔,杰弗瑞·古艾/弗朗索瓦·纳伯/Mario Fanfani/Bastien Gabriel/Miguel Ferreira/Jeffry Kaplow,剧情/情色/同性,法语,法国,7.6,11244,19.80%,44.30%,30.90%,4.10%,0.90%,4254
376,10774104,德惠翁主 덕혜옹주,2016,许秦豪,孙艺珍/朴海日/罗美兰/郑尚勋/金所泫/朴珠美/安内相/尹宰文/金材昱/白润植/高修,剧情/历史,韩语 / 日语,韩国,7.6,15306,19.80%,43.60%,33.30%,2.80%,0.50%,5225
377,26527937,被掩盖的时间 가려진 시간,2016,严泰华,姜栋元/申银秀/李孝制/金熙元/权海骁/文素丽,剧情/爱情/奇幻,韩语,韩国,7.6,15080,18.70%,45.70%,31.10%,3.70%,0.70%,5526
378,26643176,恋上哲学家 Lou Andreas-Salomé,2016,考度拉·卡布里茨-珀斯特,妮可·黑斯特斯/凯塔琳娜·洛伦茨/丽芙·丽莎·弗赖斯/海伦娜·皮斯克/马蒂亚斯·李尔/卡塔琳娜·舒特勒/菲利普·豪斯/亚历山大·谢尔/朱利叶斯·费梅尔/梅拉布·尼尼泽/彼得·西蒙尼舍克/佩特拉·莫泽/丹尼尔·施特雷塞尔/马塞尔·亨瑟玛/哈拉尔德·施罗特/玛格达莱娜·克隆施拉格/鲁思·赖内克/卡尔·阿克利特纳,剧情/爱情/传记,德语 / 意大利语 / 俄语,德国 / 奥地利 / 意大利 / 瑞士,7.6,3556,19.10%,46.10%,31.50%,2.90%,0.40%,1504
379,26788943,暗金丑岛君3 闇金ウシジマくん Part3,2016,山口雅俊,山田孝之/绫野刚/本乡奏多/白石麻衣/笕美和子/最上摩卡/槙田雄司/山田裕贵/前野朋哉/矢野圣人/儿岛一哉/樱由罗/岸井雪乃/水泽绅吾/山下容莉枝/大杉涟/藤森慎吾/滨野谦太/高桥玛莉润/崎本大海/矢部享佑,喜剧,日语,日本,7.6,4702,21.10%,42.10%,32.90%,3.40%,0.50%,1128
380,26581774,永远的托词 永い言い訳,2016,西川美和,本木雅弘/竹原皮斯托/藤田健心/白鸟玉季/堀内敬子/池松壮亮/黑木华/山田真步/深津绘里/松冈依都美/岩井秀人/康巢恩/户次重幸/渊上泰史/布吉吉/小林胜也,剧情/家庭,日语,日本,7.6,7478,15.00%,52.80%,29.60%,2.30%,0.40%,3372
381,26616732,凯蒂的道别 Katie Says Goodbye,2016,韦恩·罗伯茨,奥利维亚·库克/玛丽·斯汀伯根/米瑞·伊诺丝/克里斯托弗·阿波特/凯尔·吉克瑞斯特/詹姆斯·贝鲁什/克里斯·劳威尔/内森·科德里/娜塔莎·巴塞特,剧情,英语,美国 / 法国,7.6,2294,20.50%,45.70%,30.00%,2.80%,1.00%,850
382,26706957,梅格雷的亡者 Maigret's Dead Man,2016,荣·伊斯特,罗温·艾金森/安娜玛丽亚·玛琳卡/约翰·莱特/马克·希普/露西·科乎/艾丹·麦克阿德尔/肖恩·丁沃/休·西蒙/李奥·斯塔,剧情/悬疑/犯罪,英语,英国,7.6,6553,15.40%,49.80%,32.70%,1.70%,0.30%,1905
383,26833865,真白之恋 真白の恋,2016,坂本欣弘,佐藤美雪/高桥真唯/福地佑介/长谷川初范/山口诗史/杉浦文纪/及川奈央/村上刚基/內田桃香/深川格,剧情/爱情,日语,日本,7.6,2558,16.40%,49.20%,31.10%,2.90%,0.40%,1208
384,26787969,恋恋视距离 Lazy Eye,2016,蒂姆·克里克曼,卢卡斯·尼尔-维尔博路格赫/亚伦·科斯塔·加尼斯/麦可拉·沃金丝/黛比·杰夫/迈克尔·鲁本斯通/哈里森·吉文斯/蕾妮·威利特/德鲁·巴尔,剧情/喜剧/爱情/同性,英语,美国,7.6,2551,19.20%,46.00%,30.30%,3.90%,0.60%,999
385,26377047,否认 Denial,2016,米克·杰克逊,蕾切尔·薇兹/汤姆·威尔金森/蒂莫西·斯波/安德鲁·斯科特/杰克·劳登/凯伦·皮斯托里斯/阿历克斯·杰宁斯/哈丽特·瓦尔特/马克·加蒂斯/约翰·塞森斯/妮基·阿姆卡-伯德/皮普·卡特/婕姬·克卢恩/威尔·阿滕伯勒/麦斯米兰·贝佛特/丹尼尔·切尔奎拉/艾略特·利维/海伦·布拉德伯里/希尔顿·麦克雷/希恩·鲍尔/杰里米·帕克斯曼/安伯·巴蒂/托德·博伊斯/伊恩·克宁汉/杰瑞米·纽马克·琼斯,剧情/传记/历史,英语 / 德语 / 希伯来语,英国 / 美国,7.6,4044,17.10%,48.90%,31.00%,2.40%,0.60%,1644
386,26735048,女神们 Divines,2016,侯达·本亚闵纳,欧莱雅·阿玛拉/黛博拉·卢库穆娜/凯文·米契尔/杰西卡·卡曼达/亚辛·侯伊卡/玛斗莱·艾迪里斯/巴斯·德莫/法里德·拉尔比,剧情/犯罪,法语,法国 / 卡塔尔,7.6,5108,18.40%,49.20%,28.50%,2.80%,1.00%,2347
